bodyId,instance,type,pre,post,downstream,upstream,mito,size,status,cropped,statusLabel,cellBodyFiber,somaRadius,somaLocation,roiInfo,notes,inputRois,outputRois
942522378,Delta7(PB15)_L2R7_R,Delta7,508,1059,4523,1059,319,1143605864,Traced,False,Roughly traced,PVM11,,,"{'CX': {'pre': 497, 'post': 1052, 'downstream': 4435, 'upstream': 1052, 'mito': 230, 'dark': 190, 'light': 11, 'medium': 29}, 'PB': {'pre': 497, 'post': 1052, 'downstream': 4435, 'upstream': 1052, 'mito': 230, 'dark': 190, 'light': 11, 'medium': 29}, 'PB(L5)': {'pre': 1, 'post': 51, 'downstream': 2, 'upstream': 51, 'mito': 10, 'dark': 7, 'light': 2, 'medium': 1}, 'PB(L4)': {'post': 67, 'upstream': 67, 'mito': 14, 'dark': 11, 'light': 1, 'medium': 2}, 'PB(R5)': {'pre': 3, 'post': 69, 'downstream': 17, 'upstream': 69, 'mito': 12, 'dark': 11, 'medium': 1}, 'PB(R4)': {'pre': 11, 'post': 130, 'downstream': 50, 'upstream': 130, 'mito': 13, 'dark': 12, 'light': 1}, 'PB(R6)': {'pre': 33, 'post': 32, 'downstream': 303, 'upstream': 32, 'mito': 8, 'dark': 7, 'medium': 1}, 'PB(L6)': {'post': 57, 'upstream': 57, 'mito': 7, 'dark': 6, 'medium': 1}, 'PB(L3)': {'pre': 193, 'post': 59, 'downstream': 1889, 'upstream': 59, 'mito': 27, 'dark': 22, 'light': 1, 'medium': 4}, 'PB(R3)': {'pre': 11, 'post': 160, 'downstream': 49, 'upstream': 160, 'mito': 21, 'dark': 20, 'light': 1}, 'PB(R7)': {'pre': 172, 'post': 72, 'downstream': 1494, 'upstream': 72, 'mito': 39, 'dark': 32, 'light': 1, 'medium': 6}, 'PB(L7)': {'pre': 2, 'post': 41, 'downstream': 9, 'upstream': 41, 'mito': 7, 'dark': 3, 'light': 4}, 'PB(L2)': {'pre': 68, 'post': 26, 'downstream': 610, 'upstream': 26, 'mito': 14, 'dark': 10, 'medium': 4}, 'PB(L8)': {'post': 40, 'upstream': 40, 'mito': 12, 'dark': 8, 'medium': 4}, 'PB(R8)': {'post': 19, 'upstream': 19, 'mito': 6, 'dark': 6}, 'PB(R2)': {'pre': 2, 'post': 100, 'downstream': 6, 'upstream': 100, 'mito': 17, 'dark': 17}, 'PB(R1)': {'pre': 1, 'post': 67, 'downstream': 6, 'upstream': 67, 'mito': 13, 'dark': 11, 'medium': 2}, 'PB(L1)': {'post': 21, 'upstream': 21, 'mito': 3, 'dark': 2, 'medium': 1}, 'PB(R9)': {'post': 41, 'upstream': 41, 'mito': 7, 'dark': 5, 'medium': 2}}",Delta7,"['CX', 'PB', 'PB(L1)', 'PB(L2)', 'PB(L3)', 'PB(L4)', 'PB(L5)', 'PB(L6)', 'PB(L7)', 'PB(L8)', 'PB(R1)', 'PB(R2)', 'PB(R3)', 'PB(R4)', 'PB(R5)', 'PB(R6)', 'PB(R7)', 'PB(R8)', 'PB(R9)']","['CX', 'PB', 'PB(L2)', 'PB(L3)', 'PB(L5)', 'PB(L7)', 'PB(R1)', 'PB(R2)', 'PB(R3)', 'PB(R4)', 'PB(R5)', 'PB(R6)', 'PB(R7)']"
942535218,PFNp_b(PB01b)_R3_C8,PFNp_b,45,240,229,240,32,127512872,Traced,False,Roughly traced,PDM01,301.0,"[24596, 14287, 9520]","{'CX': {'pre': 45, 'post': 240, 'downstream': 229, 'upstream': 240, 'mito': 23, 'dark': 23}, 'PB': {'post': 94, 'upstream': 94, 'mito': 2, 'dark': 2}, 'PB(R3)': {'post': 89, 'upstream': 89, 'mito': 2, 'dark': 2}, 'PB(R2)': {'post': 5, 'upstream': 5}, 'FB': {'pre': 30, 'post': 47, 'downstream': 170, 'upstream': 47, 'mito': 10, 'dark': 10}, 'FBl1': {'pre': 30, 'post': 47, 'downstream': 170, 'upstream': 47, 'mito': 10, 'dark': 10}, 'NO': {'pre': 15, 'post': 99, 'downstream': 59, 'upstream': 99, 'mito': 11, 'dark': 11}, 'NO(L)': {'pre': 15, 'post': 99, 'downstream': 59, 'upstream': 99, 'mito': 11, 'dark': 11}, 'NO3(L)': {'pre': 15, 'post': 99, 'downstream': 59, 'upstream': 99, 'mito': 11, 'dark': 11}}",PFNp_b,"['CX', 'FB', 'FBl1', 'NO', 'NO(L)', 'NO3(L)', 'PB', 'PB(R2)', 'PB(R3)']","['CX', 'FB', 'FBl1', 'NO', 'NO(L)', 'NO3(L)']"
942539535,PFNp_d(PB01a)_R3_C8,PFNp_d,26,163,179,163,25,115263488,Traced,False,Roughly traced,PDM01,301.0,"[24428, 15039, 9360]","{'CX': {'pre': 25, 'post': 159, 'downstream': 173, 'upstream': 159, 'mito': 14, 'dark': 12, 'medium': 2}, 'PB': {'pre': 1, 'post': 32, 'downstream': 6, 'upstream': 32}, 'PB(R4)': {'post': 5, 'upstream': 5}, 'PB(R3)': {'post': 23, 'upstream': 23}, 'PB(R2)': {'pre': 1, 'post': 4, 'downstream': 6, 'upstream': 4}, 'FB': {'pre': 24, 'post': 70, 'downstream': 167, 'upstream': 70, 'mito': 11, 'dark': 10, 'medium': 1}, 'FBl4': {'pre': 1, 'post': 15, 'downstream': 5, 'upstream': 15, 'mito': 1, 'dark': 1}, 'FBl3': {'pre': 2, 'post': 18, 'downstream': 9, 'upstream': 18, 'mito': 1, 'dark': 1}, 'FBl1': {'pre': 21, 'post': 37, 'downstream': 153, 'upstream': 37, 'mito': 9, 'dark': 8, 'medium': 1}, 'NO': {'post': 57, 'upstream': 57, 'mito': 3, 'dark': 2, 'medium': 1}, 'NO(L)': {'post': 57, 'upstream': 57, 'mito': 3, 'dark': 2, 'medium': 1}, 'NO3(L)': {'post': 57, 'upstream': 57, 'mito': 3, 'dark': 2, 'medium': 1}}",PFNp_d,"['CX', 'FB', 'FBl1', 'FBl3', 'FBl4', 'NO', 'NO(L)', 'NO3(L)', 'PB', 'PB(R2)', 'PB(R3)', 'PB(R4)']","['CX', 'FB', 'FBl1', 'FBl3', 'FBl4', 'PB', 'PB(R2)']"
942587380,PEG(PB07)_L4,PEG,253,1528,1137,1528,232,737594409,Traced,False,Roughly traced,PDM02,334.5,"[27668, 19519, 6656]","{'CX': {'pre': 139, 'post': 1353, 'downstream': 567, 'upstream': 1353, 'mito': 138, 'dark': 134, 'light': 1, 'medium': 3}, 'PB': {'pre': 2, 'post': 1051, 'downstream': 12, 'upstream': 1051, 'mito': 80, 'dark': 77, 'light': 1, 'medium': 2}, 'PB(L4)': {'pre': 2, 'post': 918, 'downstream': 12, 'upstream': 918, 'mito': 68, 'dark': 65, 'light': 1, 'medium': 2}, 'PB(L5)': {'post': 15, 'upstream': 15}, 'INP': {'pre': 2, 'post': 12, 'downstream': 13, 'upstream': 12, 'mito': 6, 'dark': 6}, 'ATL(L)': {'post': 8, 'upstream': 8, 'mito': 3, 'dark': 3}, 'PB(L3)': {'post': 118, 'upstream': 118, 'mito': 12, 'dark': 12}, 'EB': {'pre': 136, 'post': 296, 'downstream': 551, 'upstream': 296, 'mito': 46, 'dark': 45, 'medium': 1}, 'EBr6': {'pre': 134, 'post': 261, 'downstream': 539, 'upstream': 261, 'mito': 45, 'dark': 44, 'medium': 1}, 'EBr2r4': {'pre': 2, 'post': 5, 'downstream': 12, 'upstream': 5, 'mito': 1, 'dark': 1}, 'EBr3pw': {'post': 2, 'upstream': 2}, 'EBr1': {'post': 28, 'upstream': 28}, 'FB': {'pre': 1, 'post': 6, 'downstream': 4, 'upstream': 6, 'mito': 12, 'dark': 12}, 'FBl4': {'pre': 1, 'post': 1, 'downstream': 4, 'upstream': 1, 'mito': 3, 'dark': 3}, 'FBl3': {'post': 1, 'upstream': 1, 'mito': 4, 'dark': 4}, 'FBl2': {'post': 4, 'upstream': 4, 'mito': 5, 'dark': 5}, 'LX(R)': {'pre': 108, 'post': 163, 'downstream': 545, 'upstream': 163, 'mito': 43, 'dark': 43}, 'LAL(R)': {'pre': 108, 'post': 163, 'downstream': 545, 'upstream': 163, 'mito': 43, 'dark': 43}, 'LAL(-GA)(R)': {'pre': 9, 'post': 14, 'downstream': 54, 'upstream': 14, 'mito': 7, 'dark': 7}, 'CRE(R)': {'pre': 2, 'post': 4, 'downstream': 13, 'upstream': 4, 'mito': 3, 'dark': 3}, 'CRE(-ROB,-RUB)(R)': {'pre': 2, 'post': 4, 'downstream': 13, 'upstream': 4, 'mito': 3, 'dark': 3}, 'GA(R)': {'pre': 99, 'post': 149, 'downstream': 491, 'upstream': 149, 'mito': 36, 'dark': 36}}",PEG,"['ATL(L)', 'CRE(-ROB,-RUB)(R)', 'CRE(R)', 'CX', 'EB', 'EBr1', 'EBr2r4', 'EBr3pw', 'EBr6', 'FB', 'FBl2', 'FBl3', 'FBl4', 'GA(R)', 'INP', 'LAL(-GA)(R)', 'LAL(R)', 'LX(R)', 'PB', 'PB(L3)', 'PB(L4)', 'PB(L5)']","['CRE(-ROB,-RUB)(R)', 'CRE(R)', 'CX', 'EB', 'EBr2r4', 'EBr6', 'FB', 'FBl4', 'GA(R)', 'INP', 'LAL(-GA)(R)', 'LAL(R)', 'LX(R)', 'PB', 'PB(L4)']"
942608944,,,0,10,0,10,0,310569,Orphan,,Orphan,,,,"{'CX': {'post': 10}, 'PB': {'post': 10}, 'PB(L5)': {'post': 10}}",,"['CX', 'PB', 'PB(L5)']",[]
942837451,hDeltaI_03_C3,hDeltaI,154,1658,1042,1658,135,415676221,Traced,False,Roughly traced,PDM03,236.0,"[21720, 15786, 8656]","{'CX': {'pre': 154, 'post': 1656, 'downstream': 1042, 'upstream': 1656, 'mito': 115, 'dark': 112, 'medium': 3}, 'FB': {'pre': 154, 'post': 1647, 'downstream': 1042, 'upstream': 1647, 'mito': 115, 'dark': 112, 'medium': 3}, 'FBl6': {'post': 4, 'upstream': 4, 'mito': 2, 'dark': 2}, 'FBl5': {'pre': 49, 'post': 320, 'downstream': 358, 'upstream': 320, 'mito': 34, 'dark': 34}, 'FBl4': {'pre': 104, 'post': 954, 'downstream': 679, 'upstream': 954, 'mito': 59, 'dark': 57, 'medium': 2}, 'FB-column3': {'pre': 2, 'post': 675, 'downstream': 7, 'upstream': 675, 'mito': 25, 'dark': 25}, 'FBl3': {'pre': 1, 'post': 186, 'downstream': 5, 'upstream': 186, 'mito': 11, 'dark': 10, 'medium': 1}, 'FBl2': {'post': 156, 'upstream': 156, 'mito': 5, 'dark': 5}, 'AB(R)': {'post': 9, 'upstream': 9}, 'FBl1': {'post': 27, 'upstream': 27, 'mito': 4, 'dark': 4}}",FB2345D5FB45v,"['AB(R)', 'CX', 'FB', 'FB-column3', 'FBl1', 'FBl2', 'FBl3', 'FBl4', 'FBl5', 'FBl6']","['CX', 'FB', 'FB-column3', 'FBl3', 'FBl4', 'FBl5']"
942928097,,,0,10,0,10,0,446972,Orphan,,Orphan hotknife,,,,"{'CX': {'post': 10}, 'PB': {'post': 10}, 'PB(L4)': {'post': 10}}",,"['CX', 'PB', 'PB(L4)']",[]
942928744,,,0,18,0,18,0,1058328,Orphan,,Orphan,,,,"{'CX': {'post': 18}, 'PB': {'post': 18}, 'PB(L4)': {'post': 18}}",,"['CX', 'PB', 'PB(L4)']",[]
942946361,,,1,11,2,11,0,435442,Orphan,,Orphan,,,,"{'CX': {'pre': 1, 'post': 11, 'downstream': 2, 'upstream': 11}, 'PB': {'pre': 1, 'post': 11, 'downstream': 2, 'upstream': 11}, 'PB(L5)': {'pre': 1, 'post': 10, 'downstream': 2, 'upstream': 10}, 'PB(L4)': {'post': 1, 'upstream': 1}}",,"['CX', 'PB', 'PB(L4)', 'PB(L5)']","['CX', 'PB', 'PB(L5)']"
942950677,,,0,16,0,16,0,847486,Orphan,,Orphan,,,,"{'CX': {'post': 16}, 'PB': {'post': 16}, 'PB(L5)': {'post': 16}}",,"['CX', 'PB', 'PB(L5)']",[]
942959557,IbSpsP(PB17)_L6/7,IbSpsP,244,896,2445,896,130,491442720,Traced,False,Roughly traced,PDM21,326.0,"[27409, 11657, 17944]","{'CX': {'pre': 236, 'post': 360, 'downstream': 2386, 'upstream': 360, 'mito': 50, 'dark': 44, 'light': 2, 'medium': 4}, 'PB': {'pre': 236, 'post': 360, 'downstream': 2386, 'upstream': 360, 'mito': 50, 'dark': 44, 'light': 2, 'medium': 4}, 'PB(L6)': {'pre': 155, 'post': 237, 'downstream': 1571, 'upstream': 237, 'mito': 34, 'dark': 31, 'medium': 3}, 'PB(L5)': {'pre': 5, 'post': 15, 'downstream': 46, 'upstream': 15, 'mito': 2, 'dark': 2}, 'PB(L7)': {'pre': 76, 'post': 108, 'downstream': 769, 'upstream': 108, 'mito': 14, 'dark': 11, 'light': 2, 'medium': 1}, 'INP': {'pre': 1, 'post': 389, 'downstream': 2, 'upstream': 389, 'mito': 36, 'dark': 36}, 'ATL(L)': {'post': 7, 'upstream': 7}, 'IB': {'pre': 1, 'post': 377, 'downstream': 2, 'upstream': 377, 'mito': 34, 'dark': 34}, 'ICL(L)': {'post': 5, 'upstream': 5, 'mito': 2, 'dark': 2}, 'VMNP': {'post': 135, 'upstream': 135, 'mito': 17, 'dark': 17}, 'SPS(L)': {'post': 135, 'upstream': 135, 'mito': 17, 'dark': 17}}",IbSpsP,"['ATL(L)', 'CX', 'IB', 'ICL(L)', 'INP', 'PB', 'PB(L5)', 'PB(L6)', 'PB(L7)', 'SPS(L)', 'VMNP']","['CX', 'IB', 'INP', 'PB', 'PB(L5)', 'PB(L6)', 'PB(L7)']"
943226223,PFNp_b(PB01b)_R3_C8,PFNp_b,67,288,376,288,54,189657430,Traced,False,Roughly traced,PDM01,278.0,"[23442, 18743, 5032]","{'CX': {'pre': 67, 'post': 288, 'downstream': 376, 'upstream': 288, 'mito': 38, 'dark': 35, 'light': 1, 'medium': 2}, 'PB': {'post': 106, 'upstream': 106, 'mito': 13, 'dark': 12, 'medium': 1}, 'PB(R4)': {'post': 3, 'upstream': 3}, 'PB(R3)': {'post': 97, 'upstream': 97, 'mito': 11, 'dark': 10, 'medium': 1}, 'PB(R2)': {'post': 6, 'upstream': 6, 'mito': 2, 'dark': 2}, 'FB': {'pre': 37, 'post': 34, 'downstream': 239, 'upstream': 34, 'mito': 10, 'dark': 8, 'light': 1, 'medium': 1}, 'FBl1': {'pre': 37, 'post': 34, 'downstream': 239, 'upstream': 34, 'mito': 10, 'dark': 8, 'light': 1, 'medium': 1}, 'NO': {'pre': 30, 'post': 148, 'downstream': 137, 'upstream': 148, 'mito': 15, 'dark': 15}, 'NO(L)': {'pre': 30, 'post': 148, 'downstream': 137, 'upstream': 148, 'mito': 15, 'dark': 15}, 'NO3(L)': {'pre': 30, 'post': 147, 'downstream': 137, 'upstream': 147, 'mito': 13, 'dark': 13}, 'NO2(L)': {'post': 1, 'upstream': 1, 'mito': 2, 'dark': 2}}",PFNp_b,"['CX', 'FB', 'FBl1', 'NO', 'NO(L)', 'NO2(L)', 'NO3(L)', 'PB', 'PB(R2)', 'PB(R3)', 'PB(R4)']","['CX', 'FB', 'FBl1', 'NO', 'NO(L)', 'NO3(L)']"
943269573,IbSpsP(PB17)_L2/4,IbSpsP,160,542,1537,542,85,340079469,Traced,False,Roughly traced,PDM21,321.5,"[28492, 11274, 18744]","{'CX': {'pre': 159, 'post': 226, 'downstream': 1533, 'upstream': 226, 'mito': 38, 'dark': 31, 'medium': 7}, 'PB': {'pre': 159, 'post': 226, 'downstream': 1533, 'upstream': 226, 'mito': 38, 'dark': 31, 'medium': 7}, 'PB(L4)': {'pre': 56, 'post': 52, 'downstream': 546, 'upstream': 52, 'mito': 7, 'dark': 6, 'medium': 1}, 'PB(L3)': {'pre': 79, 'post': 144, 'downstream': 776, 'upstream': 144, 'mito': 25, 'dark': 22, 'medium': 3}, 'PB(L2)': {'pre': 23, 'post': 30, 'downstream': 206, 'upstream': 30, 'mito': 6, 'dark': 3, 'medium': 3}, 'PB(L1)': {'pre': 1, 'downstream': 5}, 'INP': {'post': 240, 'upstream': 240, 'mito': 25, 'dark': 24, 'light': 1}, 'IB': {'post': 240, 'upstream': 240, 'mito': 25, 'dark': 24, 'light': 1}, 'VMNP': {'post': 71, 'upstream': 71, 'mito': 5, 'dark': 5}, 'SPS(L)': {'post': 69, 'upstream': 69, 'mito': 5, 'dark': 5}, 'SPS(R)': {'post': 2, 'upstream': 2}}",IbSpsP,"['CX', 'IB', 'INP', 'PB', 'PB(L2)', 'PB(L3)', 'PB(L4)', 'SPS(L)', 'SPS(R)', 'VMNP']","['CX', 'PB', 'PB(L1)', 'PB(L2)', 'PB(L3)', 'PB(L4)']"
943277892,,,0,16,0,16,0,878288,Orphan,,Orphan,,,,"{'CX': {'post': 16}, 'PB': {'post': 16}, 'PB(L4)': {'post': 16}}",,"['CX', 'PB', 'PB(L4)']",[]
943282313,,,0,12,0,12,1,540604,Orphan,,Orphan,,,,"{'CX': {'post': 12}, 'PB': {'post': 12}, 'PB(L4)': {'post': 6}, 'PB(L5)': {'post': 6}}",,"['CX', 'PB', 'PB(L4)', 'PB(L5)']",[]
943295848,,,0,11,0,11,0,645378,Orphan,,Orphan,,,,"{'CX': {'post': 11}, 'PB': {'post': 11}, 'PB(L5)': {'post': 11}}",,"['CX', 'PB', 'PB(L5)']",[]
943592738,PFNp_b(PB01b)_L2_C1,PFNp_b,50,213,255,213,36,139934401,Traced,False,Roughly traced,PDM01,268.5,"[28303, 17696, 7536]","{'CX': {'pre': 49, 'post': 206, 'downstream': 252, 'upstream': 206, 'mito': 25, 'dark': 25}, 'PB': {'post': 70, 'upstream': 70, 'mito': 6, 'dark': 6}, 'PB(L3)': {'post': 6, 'upstream': 6, 'mito': 2, 'dark': 2}, 'PB(L2)': {'post': 54, 'upstream': 54, 'mito': 3, 'dark': 3}, 'PB(L1)': {'post': 10, 'upstream': 10, 'mito': 1, 'dark': 1}, 'INP': {'post': 4, 'upstream': 4}, 'ATL(L)': {'post': 4, 'upstream': 4}, 'FB': {'pre': 28, 'post': 33, 'downstream': 152, 'upstream': 33, 'mito': 8, 'dark': 8}, 'FBl1': {'pre': 28, 'post': 33, 'downstream': 152, 'upstream': 33, 'mito': 8, 'dark': 8}, 'NO': {'pre': 21, 'post': 103, 'downstream': 100, 'upstream': 103, 'mito': 11, 'dark': 11}, 'NO(R)': {'pre': 21, 'post': 103, 'downstream': 100, 'upstream': 103, 'mito': 11, 'dark': 11}, 'NO3(R)': {'pre': 21, 'post': 103, 'downstream': 100, 'upstream': 103, 'mito': 11, 'dark': 11}, 'VMNP': {'pre': 1, 'post': 2, 'downstream': 3, 'upstream': 2}, 'VES(R)': {'pre': 1, 'post': 2, 'downstream': 3, 'upstream': 2}}",PFNp_b,"['ATL(L)', 'CX', 'FB', 'FBl1', 'INP', 'NO', 'NO(R)', 'NO3(R)', 'PB', 'PB(L1)', 'PB(L2)', 'PB(L3)', 'VES(R)', 'VMNP']","['CX', 'FB', 'FBl1', 'NO', 'NO(R)', 'NO3(R)', 'VES(R)', 'VMNP']"
943592753,vDeltaI_C1,vDeltaI,80,574,405,574,56,202893917,Traced,False,Roughly traced,PDM01,291.0,"[28648, 15983, 12912]","{'CX': {'pre': 80, 'post': 574, 'downstream': 405, 'upstream': 574, 'mito': 49, 'dark': 43, 'light': 3, 'medium': 3}, 'FB': {'pre': 80, 'post': 574, 'downstream': 405, 'upstream': 574, 'mito': 49, 'dark': 43, 'light': 3, 'medium': 3}, 'FBl5': {'pre': 78, 'post': 365, 'downstream': 395, 'upstream': 365, 'mito': 40, 'dark': 36, 'light': 2, 'medium': 2}, 'FB-column3': {'pre': 2, 'post': 32, 'downstream': 9, 'upstream': 32, 'mito': 2, 'dark': 2}, 'FBl4': {'pre': 2, 'post': 120, 'downstream': 10, 'upstream': 120, 'mito': 6, 'dark': 5, 'light': 1}, 'FBl1': {'post': 89, 'upstream': 89, 'mito': 2, 'dark': 1, 'medium': 1}}",FB1D0FB5,"['CX', 'FB', 'FB-column3', 'FBl1', 'FBl4', 'FBl5']","['CX', 'FB', 'FB-column3', 'FBl4', 'FBl5']"
943592989,PFNp_b(PB01b)_L2_C1,PFNp_b,33,142,181,142,28,115633533,Traced,False,Roughly traced,PDM01,260.0,"[28477, 14590, 7896]","{'CX': {'pre': 33, 'post': 141, 'downstream': 181, 'upstream': 141, 'mito': 20, 'dark': 18, 'medium': 2}, 'PB': {'post': 14, 'upstream': 14, 'mito': 2, 'dark': 2}, 'PB(L2)': {'post': 10, 'upstream': 10, 'mito': 1, 'dark': 1}, 'PB(L1)': {'post': 4, 'upstream': 4, 'mito': 1, 'dark': 1}, 'FB': {'pre': 26, 'post': 50, 'downstream': 149, 'upstream': 50, 'mito': 10, 'dark': 9, 'medium': 1}, 'FBl2': {'pre': 3, 'post': 15, 'downstream': 16, 'upstream': 15, 'mito': 2, 'dark': 1, 'medium': 1}, 'FBl1': {'pre': 23, 'post': 35, 'downstream': 133, 'upstream': 35, 'mito': 8, 'dark': 8}, 'NO': {'pre': 7, 'post': 77, 'downstream': 32, 'upstream': 77, 'mito': 8, 'dark': 7, 'medium': 1}, 'NO(R)': {'pre': 7, 'post': 77, 'downstream': 32, 'upstream': 77, 'mito': 8, 'dark': 7, 'medium': 1}, 'NO3(R)': {'pre': 7, 'post': 77, 'downstream': 32, 'upstream': 77, 'mito': 8, 'dark': 7, 'medium': 1}}",PFNp_b,"['CX', 'FB', 'FBl1', 'FBl2', 'NO', 'NO(R)', 'NO3(R)', 'PB', 'PB(L1)', 'PB(L2)']","['CX', 'FB', 'FBl1', 'FBl2', 'NO', 'NO(R)', 'NO3(R)']"
943627797,,,0,12,0,12,1,560846,Orphan,,Orphan,,,,"{'CX': {'post': 12}, 'PB': {'post': 12}, 'PB(L5)': {'post': 12}}",,"['CX', 'PB', 'PB(L5)']",[]
943826271,,,248,144,2383,144,73,335161227,Traced,True,Leaves,,,,"{'SNP(R)': {'pre': 35, 'post': 12, 'downstream': 338, 'upstream': 12, 'mito': 8, 'dark': 4, 'light': 1, 'medium': 3}, 'SLP(R)': {'pre': 35, 'post': 12, 'downstream': 338, 'upstream': 12, 'mito': 8, 'dark': 4, 'light': 1, 'medium': 3}, 'INP': {'pre': 186, 'post': 117, 'downstream': 1810, 'upstream': 117, 'mito': 50, 'dark': 34, 'light': 1, 'medium': 15}, 'ATL(L)': {'pre': 7, 'post': 11, 'downstream': 56, 'upstream': 11, 'mito': 3, 'dark': 3}, 'SCL(R)': {'pre': 105, 'post': 46, 'downstream': 993, 'upstream': 46, 'mito': 28, 'dark': 19, 'medium': 9}, 'ATL(R)': {'pre': 1, 'post': 9, 'downstream': 11, 'upstream': 9, 'mito': 1, 'dark': 1}, 'VLNP(R)': {'pre': 21, 'post': 13, 'downstream': 192, 'upstream': 13, 'mito': 6, 'dark': 6}, 'AVLP(R)': {'pre': 4, 'post': 5, 'downstream': 34, 'upstream': 5, 'mito': 1, 'dark': 1}, 'CX': {'post': 1, 'upstream': 1}, 'PB': {'post': 1, 'upstream': 1}, 'PB(R3)': {'post': 1, 'upstream': 1}, 'ICL(R)': {'pre': 62, 'post': 28, 'downstream': 642, 'upstream': 28, 'mito': 14, 'dark': 9, 'light': 1, 'medium': 4}, 'PLP(R)': {'pre': 17, 'post': 8, 'downstream': 158, 'upstream': 8, 'mito': 5, 'dark': 5}, 'IB': {'pre': 11, 'post': 23, 'downstream': 108, 'upstream': 23, 'mito': 4, 'dark': 2, 'medium': 2}, 'VMNP': {'pre': 5, 'post': 1, 'downstream': 42, 'upstream': 1, 'mito': 2, 'dark': 1, 'light': 1}, 'GOR(R)': {'pre': 5, 'post': 1, 'downstream': 42, 'upstream': 1, 'mito': 2, 'dark': 1, 'light': 1}}",,"['ATL(L)', 'ATL(R)', 'AVLP(R)', 'CX', 'GOR(R)', 'IB', 'ICL(R)', 'INP', 'PB', 'PB(R3)', 'PLP(R)', 'SCL(R)', 'SLP(R)', 'SNP(R)', 'VLNP(R)', 'VMNP']","['ATL(L)', 'ATL(R)', 'AVLP(R)', 'GOR(R)', 'IB', 'ICL(R)', 'INP', 'PLP(R)', 'SCL(R)', 'SLP(R)', 'SNP(R)', 'VLNP(R)', 'VMNP']"
943920985,hDeltaK_08_C7a,hDeltaK,268,880,738,880,140,781811089,Traced,False,Roughly traced,PDM01,336.0,"[25635, 17814, 9104]","{'CX': {'pre': 266, 'post': 868, 'downstream': 732, 'upstream': 868, 'mito': 102, 'dark': 100, 'medium': 2}, 'FB': {'pre': 266, 'post': 837, 'downstream': 732, 'upstream': 837, 'mito': 98, 'dark': 96, 'medium': 2}, 'FBl5': {'post': 37, 'upstream': 37, 'mito': 16, 'dark': 16}, 'FBl4': {'post': 107, 'upstream': 107, 'mito': 23, 'dark': 23}, 'FBl3': {'post': 44, 'upstream': 44, 'mito': 5, 'dark': 5}, 'EB': {'post': 31, 'upstream': 31, 'mito': 4, 'dark': 4}, 'EBr6': {'post': 31, 'upstream': 31, 'mito': 4, 'dark': 4}, 'FBl6': {'pre': 266, 'post': 649, 'downstream': 732, 'upstream': 649, 'mito': 53, 'dark': 51, 'medium': 2}, 'INP': {'pre': 1, 'post': 2, 'downstream': 2, 'upstream': 2, 'mito': 1, 'dark': 1}, 'ICL(R)': {'pre': 1, 'post': 2, 'downstream': 2, 'upstream': 2, 'mito': 1, 'dark': 1}}",EBFB34D5FB6,"['CX', 'EB', 'EBr6', 'FB', 'FBl3', 'FBl4', 'FBl5', 'FBl6', 'ICL(R)', 'INP']","['CX', 'FB', 'FBl6', 'ICL(R)', 'INP']"
