bodyId,roi,pre,post,downstream,upstream,mito
296851235,CX,0,1,0,1,0
296851235,FB,0,1,0,1,0
296851235,FBl7,0,1,0,1,0
296851235,INP,52,11,317,11,15
296851235,NotPrimary,0,3,0,3,24
296851235,SCL(R),52,11,317,11,15
296851235,SIP(R),1,18,4,18,6
296851235,SLP(R),4,138,15,138,43
296851235,SMP(R),1,30,7,30,11
296851235,SNP(R),6,186,26,186,60
296851261,"CRE(-ROB,-RUB)(R)",0,1,0,1,1
296851261,CRE(R),0,1,0,1,1
296851261,CX,284,813,1556,813,82
296851261,FB,284,813,1556,813,82
296851261,FB-column3,20,72,102,72,5
296851261,FBl7,171,338,945,338,44
296851261,FBl8,113,474,611,474,38
296851261,FBl9,0,1,0,1,0
296851261,ICL(R),1,0,7,0,1
296851261,INP,1,1,7,1,2
296851261,LAL(-GA)(R),0,1,0,1,0
296851261,LAL(R),0,1,0,1,0
296851261,LX(R),0,1,0,1,0
296851261,MB(+ACA)(R),0,1,0,1,0
296851261,MB(R),0,1,0,1,0
296851261,NotPrimary,9,6,22,6,35
296851261,SIP(R),4,68,23,68,9
296851261,SLP(R),3,49,15,49,4
296851261,SMP(R),29,304,177,304,40
296851261,SNP(R),36,421,215,421,53
296851261,g1(R),0,1,0,1,0
296851261,gL(R),0,1,0,1,0
296855409,"CRE(-ROB,-RUB)(R)",1,46,3,46,2
296855409,CRE(R),1,49,3,49,4
296855409,CX,136,403,861,403,61
296855409,FB,136,403,861,403,61
296855409,FB-column3,11,25,73,25,6
296855409,FBl5,0,6,0,6,1
296855409,FBl6,0,5,0,5,1
296855409,FBl7,88,156,571,156,34
296855409,FBl8,48,236,290,236,25
296855409,INP,1,49,3,49,4
296855409,NotPrimary,0,11,0,11,13
296855409,RUB(R),0,3,0,3,2
296855409,SIP(R),9,104,52,104,16
296855409,SLP(R),0,40,0,40,4
296855409,SMP(R),27,442,154,442,50
296855409,SNP(R),36,586,206,586,70
296867934,AB(L),0,19,0,19,0
296867934,CX,2,150,12,150,11
296867934,FB,2,131,12,131,11
296867934,FBl1,1,86,7,86,5
296867934,FBl2,1,21,5,21,4
296867934,FBl3,0,3,0,3,0
296867934,FBl4,0,4,0,4,1
296867934,FBl5,0,17,0,17,1
296867934,NotPrimary,0,2,0,2,8
296867934,SIP(R),5,6,34,6,3
296867934,SLP(R),1,2,9,2,0
296867934,SMP(R),52,51,365,51,19
296867934,SNP(R),58,59,408,59,22
296872298,AB(L),1,4,8,4,0
296872298,CX,11,175,61,175,22
296872298,FB,10,171,53,171,22
296872298,FBl1,0,12,0,12,0
296872298,FBl2,0,6,0,6,2
296872298,FBl3,0,11,0,11,0
296872298,FBl4,0,3,0,3,1
296872298,FBl5,0,3,0,3,1
296872298,FBl6,0,4,0,4,1
296872298,FBl7,0,28,0,28,5
296872298,FBl8,9,104,49,104,12
296872298,FBl9,1,0,4,0,0
296872298,NotPrimary,0,0,0,0,6
296872298,SIP(R),0,1,0,1,2
296872298,SMP(L),0,1,0,1,1
296872298,SMP(R),44,57,304,57,19
296872298,SNP(L),0,1,0,1,1
296872298,SNP(R),44,58,304,58,21
296872415,AB(L),1,3,12,3,0
296872415,CX,4,179,24,179,10
296872415,FB,3,176,12,176,10
296872415,FBl1,1,43,6,43,1
296872415,FBl2,0,5,0,5,2
296872415,FBl3,0,19,0,19,1
296872415,FBl4,0,16,0,16,1
296872415,FBl5,0,7,0,7,2
296872415,FBl6,2,13,6,13,1
296872415,FBl7,0,16,0,16,1
296872415,FBl8,0,57,0,57,1
296872415,NotPrimary,0,1,0,1,7
296872415,SIP(R),1,3,12,3,2
296872415,SLP(R),11,10,75,10,2
296872415,SMP(R),35,25,265,25,14
296872415,SNP(R),47,38,352,38,18
296880800,BU(L),0,2,0,2,0
296880800,CX,189,382,1292,382,58
296880800,FB,189,382,1292,382,58
296880800,FB-column3,9,12,50,12,2
296880800,FBl7,2,10,11,10,3
296880800,FBl8,136,261,962,261,41
296880800,FBl9,51,111,319,111,13
296880800,LX(L),0,2,0,2,0
296880800,NotPrimary,8,7,37,7,24
296880800,SIP(R),3,44,8,44,16
296880800,SLP(R),0,6,0,6,0
296880800,SMP(R),2,109,15,109,24
296880800,SNP(R),5,159,23,159,40
297166053,CX,57,198,297,198,27
297166053,FB,57,198,297,198,27
297166053,FB-column3,2,15,9,15,1
297166053,FBl7,9,21,52,21,5
297166053,FBl8,48,159,245,159,22
297166053,FBl9,0,18,0,18,0
297166053,NotPrimary,0,1,0,1,13
297166053,SIP(R),64,213,441,213,49
297166053,SLP(R),16,184,112,184,21
297166053,SMP(R),19,140,122,140,22
297166053,SNP(R),99,537,675,537,92
297178509,CX,48,212,254,212,25
297178509,FB,48,212,254,212,25
297178509,FB-column3,3,30,11,30,3
297178509,FBl6,0,6,0,6,0
297178509,FBl7,41,123,215,123,22
297178509,FBl8,7,80,39,80,3
297178509,FBl9,0,3,0,3,0
297178509,NotPrimary,0,0,0,0,16
297178509,SIP(R),79,279,491,279,54
297178509,SLP(R),27,265,201,265,39
297178509,SMP(R),17,78,102,78,19
297178509,SNP(R),123,622,794,622,112
297183251,CX,798,675,3225,675,206
297183251,FB,798,675,3225,675,206
297183251,FB-column3,122,106,477,106,26
297183251,FBl6,191,219,804,219,41
297183251,FBl7,595,450,2380,450,163
297183251,FBl8,12,6,41,6,2
297183251,NotPrimary,30,36,63,36,66
297183251,SIP(R),46,303,213,303,54
297183251,SLP(R),24,233,131,233,32
297183251,SMP(R),13,71,62,71,12
297183251,SNP(R),83,607,406,607,98
297519807,CX,35,134,180,134,19
297519807,FB,35,134,180,134,19
297519807,FB-column3,4,16,16,16,2
297519807,FBl7,0,6,0,6,3
297519807,FBl8,35,112,180,112,16
297519807,FBl9,0,16,0,16,0
297519807,NotPrimary,0,1,0,1,11
297519807,SIP(R),60,202,367,202,43
297519807,SLP(R),29,279,194,279,29
297519807,SMP(R),11,60,68,60,12
297519807,SNP(R),100,541,629,541,84
297519807,mALT(R),0,1,0,1,0
297908595,CX,188,396,1516,396,49
297908595,FB,188,396,1516,396,49
297908595,FB-column3,14,50,96,50,2
297908595,FBl5,177,260,1446,260,45
297908595,FBl6,11,130,70,130,4
297908595,FBl7,0,6,0,6,0
297908595,NotPrimary,0,6,0,6,19
297908595,SIP(R),9,99,46,99,15
297908595,SMP(R),19,377,113,377,45
297908595,SNP(R),28,476,159,476,60
298055752,CX,76,222,379,222,30
298055752,FB,76,222,379,222,30
298055752,FB-column3,5,9,24,9,2
298055752,FBl7,52,99,263,99,18
298055752,FBl8,24,123,116,123,12
298055752,NotPrimary,0,4,0,4,7
298055752,SIP(L),0,8,0,8,5
298055752,SMP(L),51,139,346,139,26
298055752,SNP(L),51,147,346,147,31
298405402,CX,103,214,548,214,38
298405402,FB,103,214,548,214,38
298405402,FB-column3,14,27,71,27,5
298405402,FBl6,48,68,271,68,15
298405402,FBl7,55,131,277,131,23
298405402,FBl8,0,15,0,15,0
298405402,MB(L),4,48,16,48,1
298405402,NotPrimary,0,1,0,1,11
298405402,SIP(L),4,20,33,20,10
298405402,SMP(L),73,197,474,197,43
298405402,SNP(L),77,217,507,217,53
298405402,aL(L),4,48,16,48,1
298927224,CX,43,136,321,136,15
298927224,FB,43,136,321,136,15
298927224,FB-column3,6,13,34,13,2
298927224,FBl6,3,19,20,19,1
298927224,FBl7,36,103,272,103,13
298927224,FBl8,4,14,29,14,1
298927224,NotPrimary,1,5,1,5,17
298927224,SIP(R),94,240,527,240,56
298927224,SLP(R),2,12,17,12,2
298927224,SMP(R),51,352,339,352,43
298927224,SNP(R),147,604,883,604,101
298944444,"CRE(-ROB,-RUB)(R)",17,214,112,214,14
298944444,CRE(R),18,223,121,223,15
298944444,CX,438,1789,2555,1789,151
298944444,FB,438,1789,2555,1789,151
298944444,FB-column3,63,242,355,242,20
298944444,FBl6,381,1387,2247,1387,129
298944444,FBl7,57,399,308,399,22
298944444,FBl8,0,3,0,3,0
298944444,INP,18,223,121,223,15
298944444,LAL(-GA)(R),1,1,4,1,1
298944444,LAL(R),1,1,4,1,1
298944444,LX(R),1,1,4,1,1
298944444,NotPrimary,4,17,9,17,25
298944444,RUB(R),1,9,9,9,1
298944444,SIP(R),30,188,185,188,36
298944444,SMP(L),1,0,7,0,0
298944444,SMP(R),45,458,316,458,57
298944444,SNP(L),1,0,7,0,0
298944444,SNP(R),75,646,501,646,93
299078990,CX,49,201,362,201,18
299078990,FB,49,201,362,201,18
299078990,FB-column3,10,33,84,33,2
299078990,FBl6,4,2,33,2,0
299078990,FBl7,43,191,318,191,17
299078990,FBl8,2,8,11,8,1
299078990,NotPrimary,0,3,0,3,9
299078990,SIP(L),12,36,60,36,16
299078990,SMP(L),58,157,342,157,23
299078990,SNP(L),70,193,402,193,39
300455904,CX,69,278,377,278,32
300455904,FB,69,278,377,278,32
300455904,FB-column3,4,6,25,6,1
300455904,FBl6,0,7,0,7,0
300455904,FBl7,29,77,168,77,18
300455904,FBl8,40,194,209,194,14
300455904,NotPrimary,0,1,0,1,10
300455904,SIP(L),8,19,47,19,7
300455904,SMP(L),48,58,276,58,7
300455904,SNP(L),56,77,323,77,14
325489440,BU(L),2,5,12,5,1
325489440,CX,119,500,779,500,63
325489440,FB,119,500,779,500,63
325489440,FB-column3,7,37,52,37,3
325489440,FBl7,6,47,50,47,2
325489440,FBl8,111,378,723,378,56
325489440,FBl9,2,75,6,75,5
325489440,ICL(R),0,1,0,1,0
325489440,INP,0,2,0,2,0
325489440,LX(L),2,5,12,5,1
325489440,NotPrimary,1,3,1,3,21
325489440,SCL(L),0,1,0,1,0
325489440,SIP(R),1,47,7,47,17
325489440,SLP(R),14,233,71,233,38
325489440,SMP(L),0,1,0,1,0
325489440,SMP(R),18,218,107,218,22
325489440,SNP(L),0,1,0,1,0
325489440,SNP(R),33,498,185,498,77
326184549,AB(L),0,38,0,38,4
326184549,CX,0,172,0,172,16
326184549,FB,0,134,0,134,12
326184549,FBl1,0,40,0,40,3
326184549,FBl2,0,71,0,71,3
326184549,FBl4,0,2,0,2,0
326184549,FBl5,0,3,0,3,3
326184549,FBl6,0,2,0,2,0
326184549,FBl7,0,8,0,8,2
326184549,FBl8,0,8,0,8,0
326184549,NotPrimary,0,1,0,1,10
326184549,SLP(R),21,25,187,25,8
326184549,SMP(R),36,29,295,29,16
326184549,SNP(R),57,54,482,54,24
326253554,AOTU(R),17,0,137,0,3
326253554,ATL(R),0,70,0,70,4
326253554,AVLP(R),7,22,60,22,3
326253554,CAN(R),0,22,0,22,5
326253554,"CRE(-ROB,-RUB)(R)",2,534,9,534,31
326253554,CRE(-RUB)(L),41,12,340,12,13
326253554,CRE(L),41,12,340,12,13
326253554,CRE(R),2,534,9,534,31
326253554,CX,0,5,0,5,1
326253554,EPA(R),0,28,0,28,3
326253554,FB,0,5,0,5,1
326253554,FBl6,0,1,0,1,0
326253554,FBl7,0,1,0,1,0
326253554,FBl8,0,3,0,3,0
326253554,FLA(R),0,14,0,14,2
326253554,GOR(L),0,19,0,19,2
326253554,GOR(R),0,319,0,319,33
326253554,IB,2,460,8,460,29
326253554,ICL(L),0,89,0,89,18
326253554,ICL(R),14,1805,74,1805,198
326253554,INP,270,3683,2314,3683,409
326253554,IPS(R),0,4,0,4,0
326253554,LAL(-GA)(R),0,15,0,15,1
326253554,LAL(R),0,15,0,15,1
326253554,LX(R),0,15,0,15,1
326253554,MB(+ACA)(R),0,15,0,15,1
326253554,MB(R),0,15,0,15,1
326253554,NotPrimary,13,48,39,48,369
326253554,PENP,0,36,0,36,7
326253554,PLP(R),17,164,177,164,21
326253554,PVLP(R),0,24,0,24,0
326253554,SCL(L),7,31,66,31,4
326253554,SCL(R),204,682,1817,682,112
326253554,SIP(L),29,10,234,10,8
326253554,SIP(R),148,40,1311,40,27
326253554,SLP(R),155,61,1410,61,32
326253554,SMP(L),878,573,7241,573,220
326253554,SMP(R),1071,3569,8892,3569,435
326253554,SNP(L),907,583,7475,583,228
326253554,SNP(R),1374,3670,11613,3670,494
326253554,SPS(L),0,83,0,83,7
326253554,SPS(R),7,645,38,645,71
326253554,VES(R),1,505,5,505,78
326253554,VLNP(R),41,210,374,210,27
326253554,VMNP,8,1603,43,1603,194
326253554,g5(R),0,15,0,15,1
326253554,gL(R),0,15,0,15,1
326521082,ATL(R),0,2,0,2,0
326521082,CX,2,385,8,385,30
326521082,FB,2,385,8,385,30
326521082,FBl1,0,7,0,7,1
326521082,FBl2,0,141,0,141,5
326521082,FBl3,0,19,0,19,2
326521082,FBl4,0,1,0,1,1
326521082,FBl5,1,24,3,24,4
326521082,FBl6,1,112,5,112,13
326521082,FBl7,0,75,0,75,4
326521082,FBl8,0,6,0,6,0
326521082,INP,0,2,0,2,0
326521082,NotPrimary,2,2,17,2,10
326521082,SLP(R),23,14,195,14,8
326521082,SMP(R),52,50,507,50,21
326521082,SNP(R),75,64,702,64,29
326525255,CX,2,200,10,200,21
326525255,FB,2,200,10,200,21
326525255,FBl1,1,52,6,52,1
326525255,FBl2,0,53,0,53,4
326525255,FBl3,1,17,4,17,3
326525255,FBl4,0,12,0,12,3
326525255,FBl5,0,4,0,4,2
326525255,FBl6,0,12,0,12,2
326525255,FBl7,0,20,0,20,3
326525255,FBl8,0,30,0,30,3
326525255,NotPrimary,0,0,0,0,13
326525255,SLP(R),31,21,267,21,11
326525255,SMP(R),38,20,348,20,19
326525255,SNP(R),69,41,615,41,30
326525339,AB(R),2,3,19,3,0
326525339,CX,3,437,25,437,26
326525339,FB,1,434,6,434,26
326525339,FB-column3,1,350,6,350,20
326525339,FBl1,0,14,0,14,2
326525339,FBl2,0,133,0,133,7
326525339,FBl3,0,49,0,49,1
326525339,FBl5,0,5,0,5,2
326525339,FBl6,1,50,6,50,3
326525339,FBl7,0,83,0,83,6
326525339,FBl8,0,96,0,96,4
326525339,FBl9,0,4,0,4,0
326525339,NotPrimary,0,2,0,2,10
326525339,SIP(R),7,4,63,4,2
326525339,SLP(R),26,17,213,17,11
326525339,SMP(R),45,21,389,21,12
326525339,SNP(R),78,42,665,42,25
326849964,"CRE(-ROB,-RUB)(R)",0,2,0,2,0
326849964,CRE(R),0,2,0,2,0
326849964,CX,32,43,182,43,13
326849964,FB,32,43,182,43,13
326849964,FBl9,32,43,182,43,13
326849964,INP,0,2,0,2,0
326849964,NotPrimary,0,5,0,5,15
326849964,SIP(R),1,2,4,2,2
326849964,SLP(R),0,55,0,55,11
326849964,SMP(R),0,5,0,5,4
326849964,SNP(R),1,62,4,62,17
326870795,CX,35,28,177,28,12
326870795,FB,35,28,177,28,12
326870795,FBl9,35,28,177,28,11
326870795,NotPrimary,6,2,19,2,11
326870795,SIP(R),0,2,0,2,2
326870795,SLP(R),0,109,0,109,26
326870795,SMP(R),0,9,0,9,6
326870795,SNP(R),0,120,0,120,34
326875404,AB(L),1,4,8,4,0
326875404,CX,9,224,54,224,17
326875404,FB,8,220,46,220,17
326875404,FBl1,2,80,17,80,4
326875404,FBl2,1,18,9,18,2
326875404,FBl3,0,28,0,28,0
326875404,FBl4,1,31,3,31,2
326875404,FBl5,0,7,0,7,2
326875404,FBl6,1,0,1,0,1
326875404,FBl7,0,6,0,6,2
326875404,FBl8,3,50,16,50,4
326875404,ICL(L),0,1,0,1,0
326875404,INP,0,1,0,1,0
326875404,NotPrimary,0,2,0,2,4
326875404,SIP(R),3,1,21,1,0
326875404,SLP(R),21,9,140,9,6
326875404,SMP(R),38,33,294,33,14
326875404,SNP(R),62,43,455,43,20
326884203,CX,1,76,7,76,10
326884203,FB,1,76,7,76,10
326884203,FBl3,0,2,0,2,1
326884203,FBl4,0,1,0,1,0
326884203,FBl5,0,2,0,2,0
326884203,FBl6,0,3,0,3,3
326884203,FBl7,0,11,0,11,1
326884203,FBl8,0,29,0,29,2
326884203,FBl9,1,28,7,28,3
326884203,NotPrimary,0,0,0,0,5
326884203,SLP(R),1,6,8,6,1
326884203,SMP(R),36,45,267,45,17
326884203,SNP(R),37,51,275,51,18
326884264,CX,12,310,71,310,23
326884264,FB,12,310,71,310,23
326884264,FBl1,4,95,26,95,6
326884264,FBl2,1,14,7,14,1
326884264,FBl3,0,2,0,2,0
326884264,FBl4,0,1,0,1,0
326884264,FBl5,3,5,20,5,2
326884264,FBl6,0,14,0,14,0
326884264,FBl7,2,105,9,105,7
326884264,FBl8,2,74,9,74,7
326884264,NotPrimary,0,0,0,0,7
326884264,SIP(R),4,0,33,0,2
326884264,SMP(R),45,23,335,23,18
326884264,SNP(R),49,23,368,23,20
327203386,CX,529,493,2218,493,165
327203386,FB,529,493,2218,493,165
327203386,FB-column3,58,47,237,47,17
327203386,FBl6,14,36,45,36,4
327203386,FBl7,506,439,2139,439,158
327203386,FBl8,9,18,34,18,3
327203386,NotPrimary,16,29,40,29,56
327203386,SIP(R),42,344,239,344,47
327203386,SLP(R),32,278,208,278,45
327203386,SMP(R),14,190,88,190,37
327203386,SNP(R),88,812,535,812,129
327225145,AB(R),10,108,71,108,5
327225145,CX,12,461,82,461,16
327225145,FB,2,353,11,353,11
327225145,FB-column3,0,4,0,4,0
327225145,FBl1,0,61,0,61,1
327225145,FBl2,0,8,0,8,1
327225145,FBl3,0,32,0,32,2
327225145,FBl4,0,21,0,21,1
327225145,FBl5,0,2,0,2,2
327225145,FBl6,0,1,0,1,0
327225145,FBl7,0,17,0,17,1
327225145,FBl8,2,211,11,211,3
327225145,NotPrimary,0,0,0,0,12
327225145,SIP(R),1,0,8,0,0
327225145,SLP(R),5,3,36,3,3
327225145,SMP(R),38,33,273,33,16
327225145,SNP(R),44,36,317,36,19
327398074,AB(L),30,43,262,43,10
327398074,AB(R),53,144,340,144,20
327398074,BU(L),1,1,1,1,1
327398074,CX,95,211,732,211,33
327398074,FB,12,24,130,24,3
327398074,FBl1,7,16,66,16,2
327398074,FBl2,5,8,64,8,1
327398074,LX(L),1,1,1,1,1
327398074,NotPrimary,0,1,0,1,8
327398074,SIP(L),1,1,2,1,3
327398074,SMP(L),4,0,12,0,9
327398074,SNP(L),5,1,14,1,12
327565511,AB(L),0,3,0,3,0
327565511,CX,3,142,22,142,12
327565511,FB,3,139,22,139,12
327565511,FBl1,2,52,15,52,3
327565511,FBl2,1,20,7,20,1
327565511,FBl3,0,15,0,15,1
327565511,FBl4,0,10,0,10,0
327565511,FBl5,0,15,0,15,1
327565511,FBl7,0,1,0,1,0
327565511,FBl8,0,26,0,26,4
327565511,NotPrimary,0,0,0,0,8
327565511,SIP(R),2,1,13,1,0
327565511,SLP(R),4,2,33,2,2
327565511,SMP(R),46,39,336,39,23
327565511,SNP(R),52,42,382,42,25
327565800,AB(L),0,5,0,5,0
327565800,CX,0,161,0,161,17
327565800,FB,0,156,0,156,17
327565800,FBl2,0,1,0,1,0
327565800,FBl3,0,3,0,3,3
327565800,FBl4,0,7,0,7,1
327565800,FBl5,0,2,0,2,1
327565800,FBl6,0,3,0,3,1
327565800,FBl7,0,55,0,55,4
327565800,FBl8,0,85,0,85,7
327565800,NotPrimary,0,1,0,1,9
327565800,SIP(R),2,1,15,1,0
327565800,SLP(R),3,0,29,0,1
327565800,SMP(R),41,50,293,50,19
327565800,SNP(R),46,51,337,51,20
327565800,mALT(L),0,1,0,1,0
327566137,CX,7,211,31,211,22
327566137,FB,7,211,31,211,22
327566137,FB-column3,0,26,0,26,0
327566137,FBl3,0,2,0,2,0
327566137,FBl4,0,10,0,10,2
327566137,FBl5,1,9,5,9,3
327566137,FBl8,2,91,8,91,7
327566137,FBl9,4,99,18,99,8
327566137,NotPrimary,0,2,0,2,5
327566137,SLP(R),10,8,63,8,4
327566137,SMP(R),36,25,252,25,12
327566137,SNP(R),46,33,315,33,16
327730878,CX,439,857,2307,857,204
327730878,FB,439,857,2307,857,204
327730878,FB-column3,60,147,292,147,25
327730878,FBl6,280,532,1509,532,121
327730878,FBl7,159,325,798,325,83
327730878,NotPrimary,6,28,14,28,24
327730878,SMP(L),20,400,118,400,47
327730878,SNP(L),20,400,118,400,47
328010530,AME(R),37,12,219,12,8
328010530,ATL(L),2,62,19,62,8
328010530,AVLP(R),5,1,38,1,1
328010530,"CRE(-ROB,-RUB)(R)",56,14,411,14,12
328010530,CRE(-RUB)(L),9,524,75,524,56
328010530,CRE(L),9,524,75,524,56
328010530,CRE(R),56,14,411,14,12
328010530,CX,1,0,2,0,0
328010530,EPA(L),0,26,0,26,4
328010530,FB,1,0,2,0,0
328010530,FBl7,1,0,2,0,0
328010530,FLA(R),62,7,363,7,8
328010530,GOR(L),0,259,0,259,26
328010530,IB,1,586,7,586,58
328010530,ICL(L),5,817,14,817,84
328010530,ICL(R),14,27,110,27,4
328010530,INP,318,2395,2581,2395,289
328010530,LO(R),20,6,152,6,4
328010530,NotPrimary,33,37,165,37,334
328010530,OL(R),57,18,371,18,12
328010530,PENP,62,7,363,7,8
328010530,PLP(R),168,46,1326,46,33
328010530,SCL(L),1,324,12,324,26
328010530,SCL(R),230,41,1933,41,41
328010530,SIP(L),19,41,174,41,8
328010530,SIP(R),115,35,977,35,22
328010530,SLP(R),234,83,2062,83,49
328010530,SMP(L),835,3674,6811,3674,474
328010530,SMP(R),1377,479,10825,479,248
328010530,SNP(L),854,3715,6985,3715,482
328010530,SNP(R),1726,597,13864,597,319
328010530,SPS(L),1,556,8,556,60
328010530,SPS(R),0,127,0,127,15
328010530,VES(L),0,53,0,53,12
328010530,VES(R),98,13,618,13,9
328010530,VLNP(R),173,47,1364,47,34
328010530,VMNP,99,1034,626,1034,126
328010530,mALT(L),0,1,0,1,3
328213227,CX,60,247,326,247,33
328213227,FB,60,247,326,247,33
328213227,FB-column3,9,11,46,11,4
328213227,FBl6,0,1,0,1,0
328213227,FBl7,41,96,222,96,21
328213227,FBl8,19,144,104,144,12
328213227,FBl9,0,6,0,6,0
328213227,MB(+ACA)(R),0,2,0,2,0
328213227,MB(R),0,2,0,2,0
328213227,NotPrimary,0,2,0,2,35
328213227,SIP(R),87,351,618,351,55
328213227,SLP(R),26,270,202,270,43
328213227,SMP(R),11,39,86,39,4
328213227,SNP(R),124,660,906,660,102
328213227,a'3(R),0,2,0,2,0
328213227,a'L(R),0,2,0,2,0
328213227,mALT(R),0,1,0,1,1
328744210,BU(L),0,1,0,1,0
328744210,CRE(-RUB)(L),0,4,0,4,0
328744210,CRE(L),0,4,0,4,0
328744210,CX,155,371,1148,371,49
328744210,FB,155,371,1148,371,49
328744210,FB-column3,18,40,130,40,4
328744210,FBl5,143,239,1088,239,43
328744210,FBl6,12,127,60,127,6
328744210,FBl7,0,5,0,5,0
328744210,INP,0,4,0,4,0
328744210,LX(L),0,1,0,1,0
328744210,NotPrimary,1,12,2,12,7
328744210,SIP(L),2,4,11,4,3
328744210,SMP(L),32,138,202,138,27
328744210,SNP(L),34,142,213,142,30
328930845,CX,43,146,244,146,20
328930845,FB,43,146,244,146,20
328930845,FBl6,0,1,0,1,0
328930845,FBl7,43,121,244,121,20
328930845,FBl8,0,24,0,24,0
328930845,NotPrimary,0,0,0,0,19
328930845,SIP(R),81,349,436,349,63
328930845,SLP(R),15,140,93,140,22
328930845,SMP(R),44,251,231,251,35
328930845,SNP(R),140,740,760,740,120
329102850,CX,55,184,287,184,22
329102850,FB,55,184,287,184,22
329102850,FB-column3,7,16,34,16,2
329102850,FBl6,0,4,0,4,0
329102850,FBl7,52,142,271,142,17
329102850,FBl8,3,38,16,38,5
329102850,NotPrimary,0,1,0,1,17
329102850,SIP(L),22,18,103,18,7
329102850,SMP(L),34,95,170,95,13
329102850,SNP(L),56,113,273,113,20
329289084,BU(L),2,1,8,1,0
329289084,CX,802,1079,3980,1079,216
329289084,FB,802,1079,3980,1079,216
329289084,FB-column3,112,137,530,137,26
329289084,FBl6,557,771,2768,771,148
329289084,FBl7,245,308,1212,308,68
329289084,LX(L),2,1,8,1,0
329289084,NotPrimary,0,18,0,18,71
329289084,SIP(R),52,458,171,458,80
329289084,SLP(R),1,33,4,33,7
329289084,SMP(R),11,219,36,219,26
329289084,SNP(R),64,710,211,710,113
329566174,AL(R),7,2,18,2,32
329566174,AL-VP2(R),6,1,17,1,22
329566174,AOTU(R),3,0,7,0,0
329566174,ATL(L),82,70,327,70,23
329566174,ATL(R),121,145,489,145,42
329566174,AVLP(R),7,8,37,8,3
329566174,BU(L),1,0,2,0,0
329566174,BU(R),9,2,22,2,4
329566174,CA(R),39,25,181,25,11
329566174,"CRE(-ROB,-RUB)(R)",346,291,1432,291,161
329566174,CRE(-RUB)(L),73,236,322,236,49
329566174,CRE(L),74,236,328,236,49
329566174,CRE(R),358,296,1479,296,162
329566174,CX,2312,3879,8837,3879,853
329566174,FB,2111,3576,8065,3576,771
329566174,FB-column3,346,531,1271,531,116
329566174,FBl2,259,650,1063,650,95
329566174,FBl3,264,365,1061,365,108
329566174,FBl4,468,695,1772,695,164
329566174,FBl5,635,735,2474,735,233
329566174,FBl6,483,1126,1689,1126,171
329566174,FBl7,2,5,6,5,0
329566174,IB,22,17,92,17,6
329566174,ICL(L),0,1,0,1,0
329566174,INP,799,854,3342,854,335
329566174,LAL(-GA)(R),47,59,209,59,53
329566174,LAL(R),47,59,209,59,53
329566174,LH(R),236,159,1066,159,74
329566174,LX(L),1,0,2,0,0
329566174,LX(R),56,61,231,61,57
329566174,MB(+ACA)(R),524,667,2045,667,204
329566174,MB(L),165,663,690,663,56
329566174,MB(R),434,580,1595,580,169
329566174,NO,198,300,761,300,79
329566174,NO(L),76,118,321,118,32
329566174,NO(R),122,182,440,182,47
329566174,NO1(L),3,2,7,2,3
329566174,NO1(R),5,3,12,3,3
329566174,NO2(L),44,73,189,73,19
329566174,NO2(R),68,125,267,125,26
329566174,NO3(L),29,43,125,43,10
329566174,NO3(R),49,54,161,54,18
329566174,NotPrimary,256,114,661,114,252
329566174,PB,3,3,11,3,0
329566174,PB(R3),3,3,11,3,0
329566174,PED(R),20,72,74,72,9
329566174,PENP,1,0,1,0,4
329566174,ROB(R),4,2,21,2,0
329566174,RUB(L),1,0,6,0,0
329566174,RUB(R),8,3,26,3,1
329566174,SAD,1,0,1,0,4
329566174,SAD(-AMMC),1,0,1,0,4
329566174,SCL(R),142,89,627,89,53
329566174,SIP(L),4,9,22,9,0
329566174,SIP(R),1058,799,4357,799,370
329566174,SLP(R),2140,1611,9171,1611,742
329566174,SMP(L),63,380,294,380,57
329566174,SMP(R),1090,955,4593,955,420
329566174,SNP(L),67,389,316,389,57
329566174,SNP(R),4288,3365,18121,3365,1532
329566174,VES(R),0,1,0,1,0
329566174,VLNP(R),10,8,44,8,3
329566174,VMNP,0,1,0,1,0
329566174,a'1(R),4,3,21,3,2
329566174,a'2(R),6,9,18,9,10
329566174,a'3(R),3,2,13,2,0
329566174,a'L(R),13,14,52,14,12
329566174,a1(R),13,14,38,14,3
329566174,a2(R),4,4,9,4,4
329566174,aL(R),17,18,47,18,7
329566174,b'2(R),21,21,66,21,25
329566174,b'L(L),14,19,44,19,10
329566174,b'L(R),21,21,66,21,25
329566174,b1(R),4,3,13,3,1
329566174,b2(R),4,3,12,3,2
329566174,bL(R),8,6,25,6,3
329566174,dACA(R),90,87,450,87,35
329566174,g1(R),100,158,340,158,22
329566174,g2(R),23,33,75,33,8
329566174,g3(R),4,6,13,6,3
329566174,g4(R),110,129,415,129,38
329566174,g5(R),79,98,307,98,31
329566174,gL(L),151,644,646,644,46
329566174,gL(R),316,424,1150,424,102
329566174,mALT(L),3,2,6,2,3
329566174,mALT(R),1,2,6,2,1
329638509,"CRE(-ROB,-RUB)(R)",1,22,6,22,2
329638509,CRE(R),1,27,6,27,3
329638509,CX,197,569,1249,569,80
329638509,FB,197,569,1249,569,80
329638509,FB-column3,28,65,167,65,10
329638509,FBl5,0,9,0,9,3
