Unnamed: 0,update,total_updates,T,FPS,window,mean,median,min,max,model
765,768,781,98432,21,50,-76.54872094000001,-77.41020950000001,-139.052009,82.190014,mb_bpu_trainable_stabilized_cuda
766,769,781,98560,21,50,-76.95763606000001,-79.0986945,-139.052009,82.190014,mb_bpu_trainable_stabilized_cuda
767,770,781,98688,21,50,-76.95763606000001,-79.0986945,-139.052009,82.190014,mb_bpu_trainable_stabilized_cuda
768,771,781,98816,21,50,-77.66983736,-80.407869,-139.052009,82.190014,mb_bpu_trainable_stabilized_cuda
769,772,781,98944,21,50,-77.66983736,-80.407869,-139.052009,82.190014,mb_bpu_trainable_stabilized_cuda
770,773,781,99072,21,50,-77.86914732,-80.9889675,-139.052009,82.190014,mb_bpu_trainable_stabilized_cuda
771,774,781,99200,21,50,-76.37787540000001,-80.407869,-139.052009,82.190014,mb_bpu_trainable_stabilized_cuda
772,775,781,99328,21,50,-74.99628098000001,-79.0986945,-139.052009,82.190014,mb_bpu_trainable_stabilized_cuda
773,776,781,99456,21,50,-73.7123258,-76.5249645,-139.052009,82.190014,mb_bpu_trainable_stabilized_cuda
774,777,781,99584,21,50,-73.7123258,-76.5249645,-139.052009,82.190014,mb_bpu_trainable_stabilized_cuda
775,778,781,99712,21,50,-73.7123258,-76.5249645,-139.052009,82.190014,mb_bpu_trainable_stabilized_cuda
776,779,781,99840,21,50,-73.36495362000001,-75.44234449999999,-139.052009,82.190014,mb_bpu_trainable_stabilized_cuda
777,780,781,99968,21,50,-72.13856566,-73.4351025,-139.052009,82.190014,mb_bpu_trainable_stabilized_cuda
