root_id,super_class,cell_class,cell_sub_class,cell_type,side
720575940619991679,optic,LO,tangential,Li15,left
720575940619991862,optic,LOP,tangential,LPi15,left
720575940619992011,optic,ME>LO.LOP,,TmY5a,right
720575940619992240,optic,LA>ME,L1-5,L3,right
720575940619992374,optic,ME,,Dm9,right
720575940619992444,visual_projection,,,LC31a,left
720575940619992523,optic,ME>LA,,C2,left
720575940619992699,visual_projection,,,LC10b,right
720575940619992852,optic,ME>LO,,Tm5f,right
720575940619992955,optic,ME>LO,,T2,left
720575940619993803,optic,LA>ME,L1-5,L5,right
720575940619994328,optic,ME>LA,,C2,left
720575940619994571,optic,LA>ME,L1-5,L5,right
720575940619994709,optic,ME>LO,,Tm21,left
720575940619995221,optic,ME>LO.LOP,,Tm27,left
720575940619996294,optic,LOP>LO,,Tlp4,right
720575940619996598,visual_projection,,,LC43,left
720575940619996888,optic,ME>LA,,T1,left
720575940619997086,optic,ME>LA,,Lawf1,right
720575940619997121,optic,ME,columnar,Mi1,right
720575940619997269,optic,ME>LOP,,T4d,left
720575940619997573,optic,ME>LO.LOP,,TmY31,left
720575940619997632,visual_projection,,,LC17,right
720575940619997750,optic,ME>LO,,Tm25,left
720575940619997854,optic,ME>LO,,MTe51,left
720575940619998262,optic,ME,,Mi9,left
720575940619999542,optic,ME>LO,,T2a,left
720575940619999653,optic,ME,,Mi9,left
720575940619999818,optic,ME>LOP,,T4a,right
720575940619999878,optic,LOP,,LPi09,right
720575940620000203,optic,ME,,Dm3p,right
720575940620000891,optic,ME>LO,,T2,right
720575940620000960,optic,ME>LO,,Tm1,right
720575940620001334,optic,LA,,Lai,left
720575940620001403,optic,LA>ME,L1-5,,left
720575940620001718,visual_projection,,,LPLC2,right
720575940620002068,optic,ME>LO,,Tm9,right
720575940620002206,optic,LA>ME,L1-5,L2,left
720575940620002358,sensory,visual,,R7,left
720575940620003019,optic,ME>LO,,Tm5e,left
720575940620003188,optic,ME>LO.LOP,,TmY5a,right
720575940620003195,visual_projection,,,TmY14,left
720575940620003248,optic,ME>LOP,,T4a,left
720575940620003451,visual_projection,,,TmY14,left
720575940620003776,optic,LOP>ME.LO,,Y3,right
720575940620003998,optic,ME>LO,,Tm5f,left
720575940620004591,visual_projection,,,TmY14,right
720575940620006104,optic,ME>LO,,Tm3,left
720575940620006673,optic,ME,,Dm2,right
720575940620007559,optic,ME,,pDm8,right
720575940620007919,optic,LA>ME,L1-5,L1,right
720575940620008758,optic,LOP,tangential,LPi13,right
720575940620009045,optic,LO>LOP,,T5a,left
720575940620009069,visual_projection,,,MTe51,right
720575940620009270,optic,bilateral,,LC14b,right
720575940620009432,optic,ME>LO,,Tm5c,left
720575940620009548,optic,ME,,Dm2,right
720575940620010093,visual_projection,,,LCe03,left
720575940620010187,optic,ME>LO,,Tm3,left
720575940620010712,optic,LO>LOP,,T5b,left
720575940620011467,optic,ME>LO,,Tm20,right
720575940620011502,optic,ME>LO,,Tm25,right
720575940620011503,optic,ME>LOP,,T4c,right
720575940620011605,optic,ME>LO,,Tm3,left
720575940620011736,optic,ME>LO,,Tm20,right
720575940620011899,optic,ME,,Sm30,right
720575940620012081,sensory,visual,,R7,right
720575940620012526,optic,ME>LOP,,T4b,right
720575940620012671,optic,ME,tangential,Pm01,right
720575940620012782,optic,ME>LOP,,T4c,right
720575940620012935,optic,LA>ME,L1-5,L1,left
720575940620013691,optic,ME>LO,,Tm16,right
720575940620014129,optic,ME>LO.LOP,,Tm27,right
720575940620014416,optic,ME>LO,,Tm20,left
720575940620014445,optic,ME,columnar,Mi1,left
720575940620014830,optic,ME>LO,,Tm5f,right
720575940620014868,optic,ME>LO,,Tm21,left
720575940620014928,optic,LO>LOP,,T5a,left
720575940620015051,optic,ME>LOP,,T4b,left
720575940620015086,optic,ME,,Mi10,right
720575940620015525,visual_projection,,,MeTu4a,left
720575940620015696,optic,ME,,Sm03,left
720575940620015892,optic,ME>LA,,C3,right
720575940620015921,optic,LOP>ME.LO,,Y1,left
720575940620016251,optic,ME,columnar,Mi4,right
720575940620016304,optic,ME>LO,,Tm1,left
720575940620016464,optic,ME>LO,,Tm9,right
720575940620016725,optic,ME>LO,,T3,left
720575940620016763,optic,ME,,pDm8,right
720575940620016856,optic,ME>LA,,T1,right
720575940620017573,optic,ME>LO,,Tm9,right
720575940620017829,optic,ME>LOP,,T4c,right
720575940620017937,optic,ME,,Mi9,right
720575940620018000,optic,LO>LOP,,T5b,left
720575940620018159,optic,LO>ME,,LLPt,right
720575940620018256,optic,LO>LOP,,T5c,left
720575940620018309,optic,ME>LO.LOP,,TmY5a,left
720575940620018523,optic,LO>LOP,,T5a,right
720575940620019265,visual_projection,,,MeTu1,right
720575940620019766,sensory,visual,,R1-6,left
720575940620019792,optic,ME,,Dm2,right
720575940620020278,optic,ME>LO,,Tm21,right
720575940620020390,visual_projection,,,LC22,left
720575940620020683,optic,ME,,Dm15,right
720575940620020894,optic,ME,,Dm1,right
720575940620021046,optic,ME>LO.LOP,,TmY4,right
720575940620021231,optic,LOP>LO,,Tlp14,right
720575940620021328,optic,ME,,Sm01,left
720575940620021662,optic,ME>LO,,Tm2,right
720575940620022174,optic,ME,,Dm4,left
720575940620022651,optic,ME>LO,,Tm32,right
720575940620022987,optic,ME>LO.LOP,,TmY3,right
720575940620023350,optic,ME>LO,,MLt6,right
720575940620023686,visual_projection,,,LT1a,left
720575940620023893,optic,LA>ME,L1-5,L5,left
720575940620024405,optic,LOP>ME.LO,,Y3,left
720575940620024641,visual_projection,,,MTe51,left
720575940620026351,optic,ME>LO,,Tm5b,right
720575940620026448,optic,ME>LO,,Tm4,left
720575940620026673,optic,LO,tangential,Li22,right
720575940620026816,optic,ME,columnar,Mi1,left
720575940620027096,optic,ME,,Sm01,left
720575940620027190,optic,ME,,Sm12,left
720575940620027446,optic,ME>LO,,Tm5f,left
720575940620027472,optic,ME,,Dm3p,left
720575940620027733,optic,ME>LO.LOP,,TmY3,left
720575940620028096,central,,DN3,APDN3,right
720575940620028737,visual_projection,,,LC18,right
720575940620028982,optic,ME>LO,,Tm7,right
720575940620030191,optic,ME>LO,,T2,right
720575940620030288,optic,ME>LO,,Tm3,left
720575940620030366,optic,ME,,pDm8,right
720575940620030518,sensory,visual,,R1-6,right
720575940620030633,optic,ME>LO,,Tm9,right
720575940620030774,optic,ME,,Sm15,right
720575940620030885,optic,bilateral,,MeMe_e02,left
720575940620031111,optic,ME>LOP,,T4d,left
720575940620031286,optic,ME,tangential,Sm19,right
720575940620031680,optic,ME,,Mi15,right
720575940620032116,optic,ME>LO,,,right
720575940620032239,optic,ME>LO,,Tm8a,left
720575940620032310,optic,ME>LO.LOP,,TmY4,right
720575940620032336,optic,LO>LOP,,T5b,left
720575940620032971,optic,ME,columnar,Mi4,right
720575940620033109,optic,ME>LO,,Tm3,left
720575940620033496,optic,ME>LO,,Tm4,left
720575940620033585,optic,ME>LOP,,T4c,left
720575940620033846,optic,LA>ME,L1-5,L2,left
720575940620033872,optic,ME>LOP,,T4b,right
720575940620034462,optic,ME,,Dm9,right
720575940620034776,optic,ME>LO,,Tm5d,left
720575940620034932,optic,LO>LOP,,T5a,right
720575940620034974,optic,LA>ME,L1-5,L2,right
720575940620035126,optic,LA>ME,L1-5,L2,left
720575940620035264,optic,ME>LA,,C2,right
720575940620035288,optic,LOP>LO,,TmY20,right
720575940620035382,optic,LA>ME,L1-5,L2,left
720575940620035408,optic,ME>LOP,,T4b,right
720575940620035413,optic,ME,,Sm12,left
720575940620035544,optic,ME>LOP,,T4d,left
720575940620035638,optic,LA>ME,L1-5,L2,right
720575940620035664,optic,LO>LOP,,T5a,left
720575940620035800,optic,ME>LO,,Tm21,left
720575940620036461,optic,ME>LO,,T2,right
720575940620036613,optic,ME,,Pm10,right
720575940620037205,optic,ME>LO,,Tm20,right
720575940620037323,optic,ME>LOP,,T4b,left
720575940620037456,optic,ME,,Mi15,right
720575940620037835,optic,LA>ME,L1-5,L5,left
720575940620038992,optic,ME,,Dm3v,right
720575940620039078,optic,ME.LO,,uncertain,right
720575940620039429,optic,ME>LA,,T1,right
720575940620039582,optic,LA,,Lai,right
720575940620039663,optic,ME>LO.LOP,,TmY3,right
720575940620040528,optic,LO>LOP,,T5c,right
720575940620040687,optic,ME,,Mi15,right
720575940620041351,optic,LO>LOP,,T5b,left
720575940620041455,optic,ME>LO,,Tm21,right
720575940620041607,optic,ME>LO,,Tm3,left
720575940620041967,optic,ME>LO,,Tm5d,right
720575940620042107,optic,ME>LA,,C2,right
720575940620042200,visual_projection,,,MeTu3b,left
720575940620042443,optic,LA>ME,L1-5,L2,left
720575940620042672,optic,ME>LA,,C2,left
720575940620042712,optic,LA>ME,L1-5,L4,right
720575940620042886,optic,ME>LO,,T2a,right
720575940620043143,optic,ME>LA,,Dm11,left
720575940620043503,optic,ME>LO,,Tm37,right
720575940620043655,optic,LO>LOP,,T5b,left
720575940620043856,optic,ME>LO,,Tm1,left
720575940620043979,visual_projection,,,LLPC3,left
720575940620044086,optic,LO,,Li10,left
720575940620044112,optic,ME>LO,,T2a,left
720575940620044481,optic,ME,columnar,Mi1,left
720575940620044702,optic,ME,,Pm05,left
720575940620045470,optic,ME,tangential,Pm06,right
720575940620045588,optic,ME>LO,,Tm21,right
720575940620045744,optic,ME,,Dm3p,left
720575940620045771,optic,LO>LOP,,T5d,left
720575940620046283,optic,ME,,Dm3p,right
720575940620047124,optic,ME>LO,,Tm20,right
720575940620047297,optic,ME>LO.LOP,,TmY4,left
720575940620047553,optic,LOP>LO.ME,,Y12,right
720575940620047696,optic,ME>LO,,Tm7,right
720575940620047877,visual_projection,,,LC11,right
720575940620048148,optic,ME>LO,,Tm2,right
720575940620048331,optic,ME>LO,,Tm35,left
720575940620048624,visual_projection,,,MeTu3c,right
720575940620048660,optic,ME>LO,,T3,right
720575940620049064,optic,ME,,Mi9,right
720575940620049488,optic,LO>LOP,,T5c,left
720575940620049542,optic,ME>LO.LOP,,TmY15,right
720575940620049573,optic,LO>LOP,,T5a,right
720575940620050047,optic,ME,,Dm2,right
720575940620050123,optic,ME>LO,,Tm2,right
720575940620050811,visual_projection,,,LPLC1,left
720575940620050961,optic,LA>ME,L1-5,L5,right
720575940620052565,optic,LO>LOP,,T5b,left
720575940620053406,optic,ME>LO,,T2,right
720575940620053441,optic,ME>LO,,Tm5b,right
720575940620053487,optic,ME>LO.LOP,,TmY9q__perp,left
720575940620053707,optic,ME>LO,,Tm9,right
720575940620054101,optic,ME>LA,,C3,right
720575940620054125,visual_projection,,,MTe02,left
720575940620054174,optic,LA>ME,L1-5,L2,left
720575940620054278,optic,ME,,Sm04,left
720575940620054694,descending,,,DNp11,left
720575940620054942,optic,ME,,Mi10,left
720575940620055089,visual_projection,,,MeTu1,left
720575940620055768,optic,ME>LOP,,T4d,left
720575940620056779,optic,ME>LO,,Tm3,left
720575940620056852,optic,ME>LOP,,T4a,left
720575940620056990,visual_projection,,,LLPC3,right
720575940620057035,optic,LA>ME,L1-5,L5,left
720575940620057626,visual_projection,,,MTe13,right
720575940620058433,visual_projection,,,LPC2,left
720575940620058539,optic,LA>ME,L1-5,L4,right
720575940620059631,optic,LA>ME,L1-5,L3,right
720575940620059733,optic,ME,,Dm11,right
720575940620059813,optic,ME>LOP,,T4b,right
720575940620060757,optic,ME,,Mi9,left
720575940620060807,optic,ME>LO.LOP,,TmY9q__perp,right
720575940620061086,optic,LA,,Lai,right
720575940620061293,optic,ME,,Mi9,left
720575940620061387,optic,ME>LA,,C3,right
720575940620061598,optic,ME,,Mi2,left
720575940620061831,optic,ME>LO,,Tm31,left
720575940620062110,optic,ME>LA,,C3,right
720575940620062384,optic,LO>LOP,,T5a,left
720575940620062855,optic,ME,,Dm3p,right
720575940620063435,optic,ME>LO,,Tm4,right
720575940620063623,optic,LO>LOP,,T5a,left
720575940620063879,optic,LA>ME,L1-5,L4,left
720575940620063902,optic,ME,columnar,Mi4,right
720575940620063947,optic,ME,,Mi9,right
720575940620064646,optic,ME>LA,,T1,right
720575940620065147,optic,ME,tangential,Sm20,right
720575940620065445,optic,ME>LO,,T3,left
720575940620065671,optic,ME>LO,,Tm21,left
720575940620065694,visual_centrifugal,,,OA-AL2i2,right
720575940620066164,optic,ME,,Mi2,right
720575940620066580,optic,ME>LOP,,T4d,right
720575940620067275,optic,LOP>LO,,TmY20,right
720575940620067531,optic,ME,columnar,Mi4,left
720575940620067998,optic,LOP,,LPi10,left
720575940620068205,visual_projection,,,LPC1,right
720575940620068254,optic,ME>LO.LOP,,TmY9q__perp,left
720575940620068555,optic,ME>LO,,Tm31,left
720575940620068628,optic,LO>LOP,,T5a,right
720575940620069323,optic,ME,,Mi10,right
720575940620069396,optic,ME>LO,,Tm4,right
720575940620069615,visual_projection,,,LC27,left
720575940620069712,optic,ME>LOP,,T4d,right
720575940620069848,optic,ME>LO,,Tm2,right
720575940620070320,optic,ME>LO,,Tm8b,right
720575940620070736,optic,ME>LO.LOP,,Tm27,right
720575940620073069,visual_projection,,,MTe52,right
720575940620073711,optic,ME>LO,,T2a,right
720575940620073748,optic,ME>LO,,Tm21,left
720575940620074832,optic,ME>LO,,Tm1,right
720575940620074887,optic,ME,columnar,Mi4,right
720575940620075166,sensory,visual,,R1-6,right
720575940620075284,optic,ME>LO.LOP,,TmY3,right
720575940620075600,visual_projection,,,LPTe01,right
720575940620075686,optic,LO>LOP,,T5d,left
720575940620075873,visual_projection,,,LC20a,left
720575940620075941,optic,LO>LOP,,T5c,right
720575940620076208,optic,ME>LOP,,T4a,right
720575940620076248,optic,ME>LA,,T1,right
720575940620076368,optic,LO>LOP,,T5c,right
720575940620076446,optic,ME>LO,,Tm16,left
720575940620076526,optic,ME>LO,,Tm25,left
720575940620076923,optic,ME,,Mi4,right
720575940620077141,optic,ME>LA,,C3,left
720575940620077259,optic,ME,,Dm15,right
720575940620077392,optic,ME>LO,,T3,left
720575940620077617,visual_projection,,,MTe02,right
720575940620077990,optic,ME>LO,,Tm2,right
720575940620078027,optic,ME>LO,,T2a,left
720575940620078196,optic,ME>LO,,Tm1,right
720575940620079808,optic,LO>LOP,,T5a,right
720575940620079957,optic,ME,,Sm03,right
720575940620080464,optic,ME>LO,,T3,left
720575940620080774,optic,ME>LO,,Tm2,right
720575940620081031,optic,ME>LO,,T3,left
720575940620081542,optic,ME>LOP,,T4d,left
720575940620082055,optic,ME,,Dm3v,left
720575940620082648,optic,LA>ME,L1-5,L5,left
720575940620083160,optic,ME>LO,,Tm1,left
720575940620083280,optic,ME>LO,,Tm9,right
720575940620083335,optic,LOP>ME.LO,,Y3,right
720575940620083579,optic,ME>LO,,Tm5a,right
720575940620083797,optic,LOP>LO,,Tlp14,right
720575940620084091,optic,LA,,Lai,right
720575940620084529,sensory,visual,,R1-6,left
720575940620084560,optic,ME>LO,,Tm4,left
720575940620084939,optic,ME,columnar,Mi4,left
720575940620085115,optic,ME,,Dm9,right
720575940620085742,optic,ME>LO.LOP,,TmY31,left
720575940620085840,optic,ME,,Dm3p,left
720575940620086208,optic,ME>LO,,Tm25,left
720575940620086277,optic,LA>ME,L1-5,L2,right
720575940620086352,optic,ME>LO,,Tm37,left
720575940620086511,optic,LOP>LO,,TmY20,right
720575940620086622,visual_projection,,,LC10d,right
720575940620086789,optic,ME>LO,,Tm2,right
720575940620087175,optic,LO>LOP,,T5b,left
720575940620087643,optic,ME>LO,,T2a,left
720575940620087755,optic,ME>LO,,Tm32,left
720575940620087857,optic,ME>LO,,Tm7,left
720575940620088478,sensory,visual,,R7,left
720575940620088485,optic,ME,,Dm2,right
720575940620088941,optic,ME,columnar,Mi1,left
720575940620089211,sensory,visual,,R8,right
720575940620090161,optic,LOP>LO,,Tlp1,right
720575940620090544,optic,LO>LOP,,T5c,right
720575940620090957,optic,ME,,Mi9,right
720575940620091216,optic,ME>LO,,T2a,right
720575940620091550,optic,ME>LO,,T2a,left
720575940620091989,optic,ME>LO,,Tm21,right
720575940620092539,optic,ME>LA,,T1,right
720575940620092660,optic,ME,,Mi9,right
720575940620092752,optic,ME>LO.LOP,,Tm27,right
720575940620092795,optic,ME>LOP.LO,,TmY10,right
720575940620093104,optic,ME>LO,,Tm35,left
720575940620093460,optic,ME,,Mi9,left
720575940620093489,optic,ME>LO,,Tm4,right
720575940620094144,optic,ME>LO.LOP,,TmY31,left
720575940620095061,optic,ME,,Mi2,right
720575940620095341,optic,ME,,Sm05,right
720575940620095367,optic,LA>ME,L1-5,L1,left
720575940620095611,optic,LO,,Li02,right
720575940620095623,optic,LA>ME,L1-5,L5,right
720575940620096518,optic,ME,,yDm8,left
720575940620097415,optic,ME>LO,,Tm25,left
720575940620098901,optic,ME>LO,,T2a,left
720575940620098982,optic,ME,tangential,Dm13,right
720575940620099531,optic,ME>LO.LOP,,TmY5a,left
720575940620099889,optic,LA>ME,L1-5,L4,left
720575940620100731,optic,LO,,Li10,right
720575940620101243,optic,ME,,Dm10,left
720575940620101247,visual_projection,,,LC31a,left
720575940620101255,optic,ME>LOP,,T4c,left
720575940620101509,optic,ME>LO.LOP,,TmY5a,left
720575940620101592,optic,LA>ME,L1-5,L5,left
720575940620101870,optic,ME,columnar,Mi1,right
720575940620102193,sensory,visual,,R1-6,right
720575940620102576,optic,LO>LOP,,T5d,right
720575940620102616,optic,ME>LO,,Tm5e,right
720575940620102772,optic,ME>LA,,C3,right
720575940620102872,optic,ME>LO,,T2,right
720575940620103509,optic,LA>ME,L1-5,L1,right
720575940620103558,optic,LA>ME,L1-5,L3,right
720575940620103796,optic,ME>LO,,Tm21,left
720575940620104059,optic,ME>LO,,Tm20,right
720575940620104272,optic,ME,,Dm2,left
720575940620105265,sensory,visual,,R7,right
720575940620105301,optic,ME,,Mi9,right
720575940620105630,optic,ME>LO,,Tm21,left
720575940620105648,optic,ME>LO,,Tm16,left
720575940620106187,optic,ME>LO,,Tm3,left
720575940620107034,optic,ME>LO,,T2,right
720575940620108411,optic,LO>LOP,,T5d,left
720575940620108635,optic,ME>LO,,Tm8a,right
720575940620108715,optic,ME>LA,,C3,right
720575940620109076,optic,ME>LA,,C2,right
720575940620110151,optic,LA>ME,L1-5,L3,left
720575940620110689,visual_projection,,,LLPC2,right
720575940620110964,visual_projection,,,LC11,right
720575940620111320,optic,ME,,Mi15,left
720575940620111832,optic,ME,,Sm06,left
720575940620111952,optic,ME>LO,,Tm7,right
720575940620112731,optic,ME>LO,,Tm1,left
720575940620112976,optic,ME>LO,,Tm5f,left
720575940620113268,visual_projection,,,LC21,right
720575940620113457,visual_projection,,,LCe05,right
720575940620113741,optic,ME>LO,,Tm4,right
720575940620113969,optic,ME,columnar,Mi4,right
720575940620114225,visual_projection,,,LCe05,right
720575940620114334,sensory,visual,,R1-6,right
720575940620114481,visual_projection,,,LCe03,right
720575940620114497,visual_projection,,,MTe50,right
720575940620114773,optic,LO,,Li01,left
720575940620115029,optic,ME,,Mi9,right
720575940620115136,optic,ME>LO,,MLt5,right
720575940620115316,optic,ME>LOP,,T4d,left
720575940620115541,optic,ME,columnar,Mi1,right
720575940620116565,optic,LO,,Li05,right
720575940620116615,optic,ME,,Mi2,right
720575940620116821,optic,ME>LA,,Lawf1,left
720575940620117089,visual_projection,,,LC22,right
720575940620117163,optic,LO>LOP,,T5d,right
720575940620117268,visual_projection,,,LPC1,right
720575940620117669,optic,ME>LOP,,T4c,right
720575940620117670,visual_projection,,,LCe07,left
720575940620117895,optic,ME>LOP,,T4b,right
720575940620118608,optic,ME>LOP,,T4a,left
720575940620118651,sensory,visual,,R1-6,right
720575940620118864,optic,LA>ME,L1-5,L2,right
720575940620118881,optic,ME,,Mi2,right
720575940620119022,optic,LA>ME,L1-5,L4,left
720575940620119412,optic,ME,,Dm3q,left
720575940620119601,optic,ME,,pDm8,left
720575940620119632,optic,LA>ME,L1-5,L5,right
720575940620119974,optic,LA>ME,L1-5,L4,left
720575940620120256,optic,ME>LO,,Tm1,left
720575940620120454,optic,ME,columnar,Mi1,left
720575940620120990,visual_projection,,,MeTu4a,left
720575940620121204,optic,ME>LO,,Tm25,left
720575940620121424,optic,ME>LO,,Tm5c,right
720575940620121716,optic,ME,,Sm12,right
720575940620121758,visual_projection,,,LC12,right
720575940620121941,optic,ME>LO,,T2,left
720575940620122132,optic,LOP>ME.LO,,Y4,left
720575940620122197,optic,LOP>LO,,TmY20,right
720575940620122465,optic,ME>LO,,Tm32,right
720575940620123038,visual_projection,,,LC10c,right
720575940620123294,optic,ME>LO.LOP,,Tm27,left
720575940620123477,optic,ME>LOP,,T4d,left
720575940620123771,visual_projection,,,TmY14,left
720575940620123953,sensory,visual,,R1-6,left
720575940620123984,optic,ME>LO,,Tm1,left
