io,arm,variant,seed,fraction,epoch,train_loss,val_auprc,val_loss
bio,connectome,standard,2,50,17,0.123461752012372,0.9852,0.3077
bio,connectome,standard,2,50,18,0.1209660876542329,0.9846,0.2079
bio,connectome,standard,2,50,19,0.1128745604306459,0.9877,0.2812
bio,connectome,graded_ln,0,50,1,0.6505126126110554,0.9624,0.5633
bio,connectome,graded_ln,0,50,2,0.2030615873634815,0.988,0.4284
bio,connectome,graded_ln,0,50,3,0.1681859903037548,0.9859,0.3494
bio,connectome,graded_ln,0,50,4,0.1539324529469013,0.9733,0.2616
bio,connectome,graded_ln,0,50,5,0.163651230931282,0.9867,0.3267
bio,connectome,graded_ln,0,50,6,0.1504884302616119,0.9856,0.2407
bio,connectome,graded_ln,0,50,7,0.1443942368030548,0.9872,0.2823
bio,connectome,graded_ln,0,50,8,0.1469627868384123,0.9884,0.2806
bio,connectome,graded_ln,0,50,9,0.1394552364945411,0.9887,0.2897
bio,connectome,graded_ln,0,50,10,0.1368572253733873,0.9821,0.2451
bio,connectome,graded_ln,0,50,11,0.1492035690695047,0.985,0.2203
bio,connectome,graded_ln,0,50,12,0.1274596340954303,0.9867,0.2209
bio,connectome,graded_ln,0,50,13,0.1218710143119096,0.9896,0.1707
bio,connectome,graded_ln,0,50,14,0.1208401855081319,0.9848,0.2536
bio,connectome,graded_ln,0,50,15,0.134310682862997,0.9837,0.218
bio,connectome,graded_ln,0,50,16,0.1292221501469612,0.9838,0.2337
bio,connectome,graded_ln,0,50,17,0.1182172250002622,0.9855,0.2277
bio,connectome,graded_ln,0,50,18,0.1093032348901033,0.9843,0.2125
bio,connectome,graded_ln,0,50,19,0.1139613449573516,0.9873,0.1835
bio,connectome,graded_ln,4,50,1,0.4221889860928058,0.9687,0.5299
bio,connectome,graded_ln,4,50,2,0.1925689257681369,0.9856,0.3247
bio,connectome,graded_ln,4,50,3,0.1822281997650861,0.9817,0.5962
bio,connectome,graded_ln,4,50,4,0.1871970809996128,0.9866,0.3026
bio,connectome,graded_ln,4,50,5,0.1629077594727278,0.9842,0.2394
bio,connectome,graded_ln,4,50,6,0.1488807581365108,0.9862,0.2114
bio,connectome,graded_ln,4,50,7,0.1428012356162071,0.9876,0.3575
bio,connectome,graded_ln,4,50,8,0.1457500819116831,0.9855,0.2131
bio,connectome,graded_ln,4,50,9,0.1340812485665083,0.9875,0.2217
bio,connectome,graded_ln,4,50,10,0.1400785632431507,0.9877,0.3016
bio,connectome,graded_ln,4,50,11,0.1364653140306472,0.9875,0.3546
bio,connectome,graded_ln,4,50,12,0.1232578840106725,0.9873,0.1969
bio,connectome,graded_ln,4,50,13,0.1296681880950927,0.9868,0.1945
bio,connectome,graded_ln,4,50,14,0.1262512937188148,0.984,0.196
bio,connectome,graded_ln,4,50,15,0.122896958142519,0.9839,0.257
bio,connectome,graded_ln,4,50,16,0.1309199847280979,0.9834,0.2963
bio,connectome,graded_ln,4,50,17,0.1394248221069574,0.9877,0.2426
bio,connectome,graded_ln,4,50,18,0.1369468301534652,0.9842,0.9108
bio,connectome,graded_ln,4,50,19,0.1594827525317668,0.986,0.2073
bio,degree,standard,2,50,1,0.6624200694262982,0.9213,0.502
bio,degree,standard,2,50,2,0.2012020297348499,0.982,0.3058
bio,degree,standard,2,50,3,0.173605803027749,0.9793,0.429
bio,degree,standard,2,50,4,0.1739544153213501,0.9825,0.2341
bio,degree,standard,2,50,5,0.1639434546232223,0.9838,0.3136
bio,degree,standard,2,50,6,0.1719631176441907,0.9695,0.3279
bio,degree,standard,2,50,7,0.1573942895978689,0.983,0.3499
bio,degree,standard,2,50,8,0.1398557860404253,0.9846,0.2533
bio,degree,standard,2,50,9,0.1473287507891655,0.9835,0.3224
bio,degree,standard,2,50,10,0.1403895605355501,0.9852,0.2979
bio,degree,graded_ln,0,50,1,0.6743566155433655,0.9725,0.5011
bio,degree,graded_ln,0,50,2,0.2460963428020477,0.9566,0.3701
bio,degree,graded_ln,0,50,3,0.1780270718038082,0.9752,0.2593
bio,degree,graded_ln,0,50,4,0.1853930488228798,0.9637,0.3254
bio,degree,graded_ln,0,50,5,0.1924568861722946,0.9817,0.2844
bio,degree,graded_ln,0,50,6,0.1591511163860559,0.9847,0.2624
bio,degree,graded_ln,0,50,7,0.1539326768368482,0.9897,0.3626
bio,degree,graded_ln,0,50,8,0.1530823290348053,0.9853,0.3637
bio,degree,graded_ln,0,50,9,0.1462798733264207,0.9892,0.3388
bio,degree,graded_ln,4,50,1,0.8486061409115792,0.9578,0.5526
bio,degree,graded_ln,4,50,2,0.2514528401196003,0.9511,0.3758
bio,degree,graded_ln,4,50,3,0.1807913482189178,0.9774,0.2468
bio,degree,graded_ln,4,50,4,0.1713743440806865,0.9895,0.3076
bio,degree,graded_ln,4,50,5,0.1695715226233005,0.9772,0.2637
bio,degree,graded_ln,4,50,6,0.1554199084639549,0.9898,0.2121
bio,degree,graded_ln,4,50,7,0.1374523900449276,0.9882,0.3691
bio,degree,graded_ln,4,50,8,0.1520880997180938,0.9894,0.2724
bio,degree,graded_ln,4,50,9,0.1378861580044031,0.986,0.2235
bio,degree,graded_ln,4,50,10,0.1306585643440485,0.9893,0.228
bio,degree,graded_ln,4,50,11,0.1275041349232197,0.9884,0.2249
bio,degree,graded_ln,4,50,12,0.1367036107927561,0.9889,0.2028
bio,degree,graded_ln,4,50,13,0.1453739941120147,0.9884,0.2126
bio,degree,graded_ln,4,50,14,0.1322443701326847,0.9881,0.188
bio,degree,graded_ln,4,50,15,0.1343849696218967,0.9864,0.2397
bio,degree,graded_ln,4,50,16,0.1283785842359066,0.9875,0.1894
bio,degree,graded_ln,4,50,17,0.1299276899546385,0.9869,0.2449
bio,degree,graded_ln,4,50,18,0.1223891604691743,0.9875,0.2898
bio,degree,graded_ln,4,50,19,0.1172398444265127,0.9882,0.2084
bio,degree,graded_ln,4,50,20,0.1176704194396734,0.9875,0.1991
bio,random,standard,2,50,1,0.3669855341315269,0.9643,0.656
bio,random,standard,2,50,2,0.1933106750249862,0.9822,0.2598
bio,random,standard,2,50,3,0.1634403854608535,0.987,0.2725
bio,random,standard,2,50,4,0.162059048935771,0.9859,0.2417
bio,random,standard,2,50,5,0.1499435994774103,0.9725,0.2686
bio,random,standard,2,50,6,0.156689640879631,0.984,0.2592
bio,random,standard,2,50,7,0.1288708113133907,0.9826,0.2165
bio,random,standard,2,50,8,0.1472963433712721,0.9868,0.2584
bio,random,standard,2,50,9,0.1239873275160789,0.9869,0.3482
bio,random,standard,2,50,10,0.1400040056556463,0.9873,0.2092
bio,random,standard,2,50,11,0.1230277128517627,0.9876,0.2056
bio,random,standard,2,50,12,0.1330118980258703,0.9851,0.3208
bio,random,standard,2,50,13,0.1191330701112747,0.9884,0.1865
bio,random,standard,2,50,14,0.1121030990034341,0.9857,0.2282
bio,random,standard,2,50,15,0.1096140932291746,0.9871,0.1856
bio,random,standard,2,50,16,0.115819551050663,0.9862,0.1978
bio,random,standard,2,50,17,0.1234879378229379,0.9854,0.2448
bio,random,standard,2,50,18,0.1211024716496467,0.9836,0.3249
bio,random,standard,2,50,19,0.1236910887062549,0.9865,0.2131
bio,random,standard,2,50,20,0.1101497501134872,0.9857,0.188
bio,random,standard,2,50,21,0.1109051819890737,0.9862,0.216
bio,spectrum,standard,0,50,1,0.5415753588080406,0.8309,0.8561
bio,spectrum,standard,0,50,2,0.3350877329707146,0.8332,0.6858
bio,spectrum,standard,0,50,3,0.3337820217013359,0.8328,0.7343
bio,spectrum,standard,0,50,4,0.3279431104660034,0.7995,0.7225
bio,spectrum,standard,0,50,5,0.3310925915837288,0.7818,0.6804
bio,spectrum,standard,0,50,6,0.328724892437458,0.7803,0.7289
bio,spectrum,standard,0,50,7,0.327980001270771,0.7711,0.7637
bio,spectrum,standard,0,50,8,0.3327270671725273,0.7982,0.6564
bio,spectrum,standard,0,50,9,0.334121161699295,0.7943,0.7777
bio,spectrum,standard,0,50,10,0.3357004687190056,0.76,0.863
bio,spectrum,standard,0,50,11,0.3310788974165916,0.801,0.6588
bio,spectrum,standard,0,50,12,0.3258261412382126,0.8092,0.6384
bio,spectrum,standard,0,50,13,0.3313062310218811,0.8065,0.6362
bio,spectrum,standard,0,50,14,0.327676898241043,0.8229,0.6812
bio,spectrum,standard,0,50,15,0.3329679206013679,0.8335,0.7439
bio,spectrum,standard,0,50,16,0.3366615056991577,0.8298,0.6524
bio,spectrum,standard,0,50,17,0.3331455469131469,0.8333,0.7329
bio,spectrum,standard,0,50,18,0.327110543847084,0.8315,0.6609
bio,spectrum,standard,0,50,19,0.3266353353857994,0.8322,0.6331
bio,spectrum,standard,0,50,20,0.3325353398919105,0.8353,0.6439
bio,spectrum,standard,0,50,21,0.3258203715085983,0.836,0.683
bio,spectrum,standard,0,50,22,0.3258425414562225,0.8333,0.6868
bio,spectrum,standard,0,50,23,0.3246231853961944,0.8227,0.7723
bio,spectrum,standard,0,50,24,0.3241255760192871,0.8201,0.7367
bio,spectrum,standard,0,50,25,0.3274836987257004,0.8222,0.6492
bio,spectrum,standard,4,50,1,0.8325118198990822,0.7936,1.2676
bio,spectrum,standard,4,50,2,0.4159011363983154,0.8364,0.71
bio,spectrum,standard,4,50,3,0.309946684539318,0.8457,0.7659
bio,spectrum,standard,4,50,4,0.3044685959815979,0.8494,0.6966
bio,spectrum,standard,4,50,5,0.308342719078064,0.8528,0.7008
bio,spectrum,standard,4,50,6,0.3017310857772827,0.8869,0.6125
bio,spectrum,standard,4,50,7,0.2807179525494575,0.8634,0.7503
bio,spectrum,standard,4,50,8,0.2885876476764679,0.9039,0.6026
bio,spectrum,standard,4,50,9,0.2852463848888874,0.8646,0.7507
bio,spectrum,standard,4,50,10,0.2811934567987919,0.902,0.6439
bio,spectrum,standard,4,50,11,0.2915019132196903,0.9316,0.6683
bio,spectrum,standard,4,50,12,0.3361466638743877,0.8762,0.6172
bio,spectrum,standard,4,50,13,0.2847849391400814,0.8233,0.7187
bio,spectrum,standard,4,50,14,0.3689387291669845,0.8342,0.8257
bio,dense,standard,2,50,1,0.6147646859288216,0.8295,0.7246
bio,dense,standard,2,50,2,0.3764827713370323,0.817,0.681
bio,dense,standard,2,50,3,0.3341338142752647,0.8707,0.7304
bio,dense,standard,2,50,4,0.3134841814637184,0.8821,0.9537
bio,dense,standard,2,50,5,0.3276721522212028,0.8833,0.7386
bio,dense,standard,2,50,6,0.3479544669389725,0.8727,1.553
bio,dense,standard,2,50,7,0.3919776380062103,0.921,0.7993
bio,dense,standard,2,50,8,0.3222456216812134,0.9425,0.5983
bio,dense,standard,2,50,9,0.3595160916447639,0.9585,0.4652
bio,dense,standard,2,50,10,0.3776335418224334,0.8707,1.0473
bio,dense,standard,2,50,11,0.3670491024851799,0.8592,0.6994
bio,dense,standard,2,50,12,0.339738167822361,0.764,0.8805
bio,dense,standard,2,50,13,0.3139286071062088,0.8497,0.8549
bio,dense,standard,2,50,14,0.2992842778563499,0.8726,0.712
bio,dense,standard,2,50,15,0.2922980114817619,0.7703,0.6484
generic,connectome,standard,0,50,1,0.3219041675329208,0.9666,0.408
generic,connectome,standard,0,50,2,0.1539551075547933,0.9753,0.2722
generic,connectome,standard,0,50,3,0.1468477629125118,0.9817,0.1996
generic,connectome,standard,0,50,4,0.1438079144805669,0.9849,0.2222
generic,connectome,standard,0,50,5,0.1284812811762094,0.9818,0.223
generic,connectome,standard,0,50,6,0.1195549674332141,0.9866,0.2017
generic,connectome,standard,0,50,7,0.1134474918246269,0.9811,0.4872
generic,connectome,standard,0,50,8,0.1303609453141689,0.9853,0.3234
generic,connectome,standard,0,50,9,0.1160820540040731,0.9823,0.3576
generic,connectome,standard,4,50,1,0.3848376516252756,0.9612,0.6019
generic,connectome,standard,4,50,2,0.1767060190439224,0.9855,0.2687
generic,connectome,standard,4,50,3,0.1477287415415048,0.9823,0.2496
generic,connectome,standard,4,50,4,0.1315161351114511,0.9788,0.3448
generic,connectome,standard,4,50,5,0.1332609917968511,0.9798,0.2537
generic,connectome,standard,4,50,6,0.1245677378028631,0.9781,0.4502
generic,connectome,standard,4,50,7,0.1285735540091991,0.9839,0.376
generic,connectome,standard,4,50,8,0.1230013959109783,0.983,0.296
generic,connectome,standard,4,50,9,0.1097736928611993,0.9853,0.201
generic,connectome,standard,4,50,10,0.1055015843361616,0.9819,0.2894
generic,connectome,standard,4,50,11,0.1133913729339838,0.9827,0.651
generic,connectome,standard,4,50,12,0.11180408783257,0.9762,0.3661
generic,connectome,standard,4,50,13,0.1002382414415478,0.9843,0.2183
generic,connectome,standard,4,50,14,0.1003346037119627,0.9799,0.2188
generic,connectome,standard,4,50,15,0.1068869421258568,0.9831,0.3059
generic,degree,standard,2,50,1,0.2881375029683113,0.9806,0.4328
generic,degree,standard,2,50,2,0.1547864098101854,0.9738,0.3012
generic,degree,standard,2,50,3,0.2056756030768156,0.9833,0.3039
generic,degree,standard,2,50,4,0.1362360034137964,0.9815,0.1943
generic,degree,standard,2,50,5,0.1387760326266288,0.9746,0.3629
generic,degree,standard,2,50,6,0.1362503677606582,0.9851,0.1987
generic,degree,standard,2,50,7,0.1305907607078552,0.9837,0.2565
generic,degree,standard,2,50,8,0.1277815375477075,0.9794,0.2943
generic,degree,standard,2,50,9,0.1194143425673246,0.9797,0.3378
generic,degree,standard,2,50,10,0.1172658242285251,0.9811,0.3763
generic,random,standard,0,50,1,0.4438431486487388,0.967,0.2912
generic,random,standard,0,50,2,0.1814736291766166,0.9867,0.3604
generic,random,standard,0,50,3,0.1515024047344923,0.978,0.2751
generic,random,standard,0,50,4,0.1330838788300752,0.9859,0.2069
generic,random,standard,0,50,5,0.127718886360526,0.979,0.3776
generic,random,standard,0,50,6,0.1239740405231714,0.9882,0.2092
generic,random,standard,0,50,7,0.1150776721537113,0.9818,0.2889
generic,random,standard,0,50,8,0.1148920033127069,0.9858,0.2834
generic,random,standard,0,50,9,0.1328921571373939,0.9859,0.2094
generic,random,standard,0,50,10,0.1187033778056502,0.9762,0.315
generic,random,standard,4,50,1,0.3445961654186248,0.9693,0.3175
generic,random,standard,4,50,2,0.1547856859862804,0.9646,0.398
generic,random,standard,4,50,3,0.1556029092520475,0.9784,0.435
generic,random,standard,4,50,4,0.1610043987631798,0.9867,0.2782
generic,random,standard,4,50,5,0.1308517213910818,0.9694,0.6401
generic,random,standard,4,50,6,0.1445367135107517,0.98,0.3034
generic,random,standard,4,50,7,0.1347312077879905,0.9834,0.2022
generic,random,standard,4,50,8,0.1183627963066101,0.9829,0.2494
generic,random,standard,4,50,9,0.1118111852556467,0.9828,0.2382
generic,random,standard,4,50,10,0.1062292970716953,0.9801,0.334
generic,random,standard,4,50,11,0.1206627901643514,0.9774,0.5216
generic,random,standard,4,50,12,0.1114529207348823,0.9831,0.3786
generic,random,standard,4,50,13,0.1062746405601501,0.9802,0.2402
generic,spectrum,standard,2,50,1,1.1898432940244674,0.7904,0.8456
generic,spectrum,standard,2,50,2,0.3346700921654701,0.9685,0.5722
generic,spectrum,standard,2,50,3,0.2222343906760215,0.9818,0.4356
generic,spectrum,standard,2,50,4,0.2010089755058288,0.9707,0.328
generic,spectrum,standard,2,50,5,0.1683797746896743,0.9768,0.4023
generic,spectrum,standard,2,50,6,0.1810613945126533,0.9771,0.339
generic,spectrum,standard,2,50,7,0.1741562560200691,0.9738,0.4817
generic,spectrum,standard,2,50,8,0.1741078846156597,0.9792,0.3073
generic,spectrum,standard,2,50,9,0.1799911312758922,0.9783,0.7852
generic,spectrum,standard,2,50,10,0.2253524959087371,0.9804,0.3676
generic,spectrum,standard,2,50,11,0.1920850351452827,0.9826,0.3598
generic,spectrum,standard,2,50,12,0.1892639715224504,0.9776,0.2734
generic,spectrum,standard,2,50,13,0.1921676337718963,0.9753,0.4351
generic,spectrum,standard,2,50,14,0.2114674307405948,0.9799,0.3183
generic,spectrum,standard,2,50,15,0.1845317885279655,0.9804,0.2939
generic,spectrum,standard,2,50,16,0.2132922008633613,0.9815,0.3446
generic,spectrum,standard,2,50,17,0.2899288736283779,0.9843,0.3159
generic,spectrum,standard,2,50,18,0.1993140436708927,0.9849,0.72
generic,dense,standard,0,50,1,0.7096185818314552,0.7672,0.8228
generic,dense,standard,0,50,2,0.3978336036205291,0.9607,0.9937
generic,dense,standard,0,50,3,0.3459898740053176,0.7202,0.8477
generic,dense,standard,0,50,4,0.4159491255879402,0.6455,0.9872
generic,dense,standard,0,50,5,0.3903844490647316,0.9423,1.4993
generic,dense,standard,0,50,6,0.4126656085252762,0.9216,0.8114
generic,dense,standard,0,50,7,0.386963301897049,0.8949,0.7989
generic,dense,standard,0,50,8,0.3163584321737289,0.9372,1.1171
generic,dense,standard,0,50,9,0.3443135797977447,0.9054,0.9224
generic,dense,standard,0,50,10,0.3394824564456939,0.6384,0.6681
generic,dense,standard,0,50,11,0.3533505573868751,0.8981,0.887
generic,dense,standard,0,50,12,0.3449683427810669,0.9182,0.8191
generic,dense,standard,0,50,13,0.3516236782073975,0.6328,0.667
generic,dense,standard,0,50,14,0.348905511200428,0.9167,0.881
generic,dense,standard,0,50,15,0.3414818927645683,0.8832,0.8132
generic,dense,standard,0,50,16,0.3409709885716438,0.6163,0.6581
generic,dense,standard,0,50,17,0.3514712035655975,0.9561,0.8715
generic,dense,standard,0,50,18,0.3453964576125145,0.8877,0.8055
generic,dense,standard,0,50,19,0.3506244108080864,0.6133,0.654
generic,dense,standard,0,50,20,0.3432678416371345,0.8909,0.8671
generic,dense,standard,0,50,21,0.3446818768978119,0.9058,0.8014
generic,dense,standard,0,50,22,0.349234165251255,0.6841,0.6467
generic,dense,standard,0,50,23,0.3453460931777954,0.9145,0.7729
generic,dense,standard,0,50,24,0.316195923089981,0.9114,0.6966
generic,dense,standard,0,50,25,0.3307226791977882,0.6126,0.6431
generic,dense,standard,0,50,26,0.3230242937803268,0.9099,0.7418
generic,dense,standard,0,50,27,0.3178055338561535,0.92,0.6856
generic,dense,standard,0,50,28,0.3161339908838272,0.919,0.5624
generic,dense,standard,0,50,29,0.3754467740654945,0.9287,0.6044
generic,dense,standard,0,50,30,0.3020247772336006,0.9229,0.5637
generic,dense,standard,4,50,1,1.0946546375751496,0.9103,0.5318
generic,dense,standard,4,50,2,0.2648330301046371,0.9522,0.6208
generic,dense,standard,4,50,3,0.2158104486763477,0.9545,0.34
generic,dense,standard,4,50,4,0.2239844292402267,0.9666,0.2861
generic,dense,standard,4,50,5,0.2417922101914882,0.9818,0.2599
generic,dense,standard,4,50,6,0.2442269496619701,0.9592,0.4693
generic,dense,standard,4,50,7,0.199011854827404,0.9742,0.3239
generic,dense,standard,4,50,8,0.2090408720076084,0.9835,0.3958
generic,dense,standard,4,50,9,0.1890020102262496,0.9823,0.3694
generic,dense,standard,4,50,10,0.215793939679861,0.9859,0.4054
generic,dense,standard,4,50,11,0.2630564749240875,0.9848,0.3827
bio,adapter_only,standard,2,50,1,0.3256676822900772,0.9008,0.5725
bio,adapter_only,standard,2,50,2,0.2903936490416526,0.9145,0.5626
bio,adapter_only,standard,2,50,3,0.2699891604483128,0.9244,0.5728
bio,adapter_only,standard,2,50,4,0.2569803141057491,0.9316,0.5745
bio,adapter_only,standard,2,50,5,0.248188766092062,0.9355,0.5553
bio,adapter_only,standard,2,50,6,0.2408355757594108,0.9456,0.5603
bio,adapter_only,standard,2,50,7,0.2340133488178253,0.9462,0.5247
bio,adapter_only,standard,2,50,8,0.2275359727442264,0.9584,0.5109
bio,adapter_only,standard,2,50,9,0.2207093276083469,0.9792,0.5092
bio,adapter_only,standard,2,50,10,0.2140606999397278,0.9731,0.4685
bio,adapter_only,standard,2,50,11,0.2086702592670917,0.9852,0.4837
bio,adapter_only,standard,2,50,12,0.2026866145431995,0.9843,0.4412
bio,adapter_only,standard,2,50,13,0.1973941914737224,0.9855,0.4368
bio,adapter_only,standard,2,50,14,0.1927457772195339,0.9859,0.4236
bio,adapter_only,standard,2,50,15,0.1885499231517315,0.9862,0.4126
bio,adapter_only,standard,2,50,16,0.1847533240914344,0.9863,0.3998
bio,adapter_only,standard,2,50,17,0.1813256554305553,0.9863,0.3874
bio,adapter_only,standard,2,50,18,0.178137444704771,0.9866,0.3798
bio,adapter_only,standard,2,50,19,0.1751728542149067,0.9866,0.3723
bio,adapter_only,standard,2,50,20,0.173096139729023,0.9867,0.3716
bio,adapter_only,standard,2,50,21,0.1701937202364206,0.9868,0.3532
bio,adapter_only,standard,2,50,22,0.1678593277931213,0.987,0.3473
bio,adapter_only,standard,2,50,23,0.1658989630639553,0.9872,0.3425
bio,adapter_only,standard,2,50,24,0.1640479996800422,0.9874,0.34
bio,adapter_only,standard,2,50,25,0.1620787888765335,0.9877,0.3323
bio,adapter_only,standard,2,50,26,0.1603057630360126,0.988,0.3241
bio,adapter_only,standard,2,50,27,0.158743841946125,0.9882,0.319
bio,adapter_only,standard,2,50,28,0.1572394333779811,0.9884,0.3207
bio,adapter_only,standard,2,50,29,0.1557699535042047,0.9888,0.3128
bio,adapter_only,standard,2,50,30,0.1543864145874977,0.9891,0.3078
bio,connectome,standard,2,100,1,0.3287934899330139,0.9636,0.3479
bio,connectome,standard,2,100,2,0.1721432950347662,0.9815,0.2397
bio,connectome,standard,2,100,3,0.1560020249336958,0.9869,0.3469
bio,connectome,standard,2,100,4,0.1489310191944241,0.9855,0.2889
bio,connectome,standard,2,100,5,0.1387417048215866,0.9845,0.2531
bio,connectome,standard,2,100,6,0.1304591676220297,0.9834,0.1941
bio,connectome,standard,2,100,7,0.1315634053200483,0.9839,0.2448
